model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,nodes
ccp,breastcancer,256,256,4,0.0078125,0.32194761186245185,0.9210526315789473,320
ccp,breastcancer,512,512,2,0.125,1.0681050506691128,0.6052631578947368,516
ccp,kr-vs-kp,1,1,2,0.5,1.384015263196494,0.515625,1
ccp,breastcancer,512,512,4,0.03125,0.5867787608575443,0.9298245614035088,532
ccp,kr-vs-kp,1,1,4,0.125,1.384015263196494,0.515625,1
ccp,breastcancer,1024,1024,2,0.5,1.3147153436040961,0.6052631578947368,1024
lgbm_base,kin8nm,1024,1024,1,0.0,0.03701759758503891,0.040401039651710983,3072
lgbm_quant,kin8nm,1024,1024,1,0.0,173.73318947926853,170.85876848181485,3072
ccp,breastcancer,512,512,8,0.125,1.0681050506691128,0.6052631578947368,516
lgbm_base,wine,1,7,1,0.0,0.43294208197036754,0.45076923076923076,21
lgbm_quant,wine,1,7,1,0.0,0.43294208197036754,0.45076923076923076,21
lgbm_base,wine,2,14,2,0.0,0.5208774292861266,0.5353846153846153,96
lgbm_quant,wine,2,14,2,0.0,0.5208774292861266,0.5353846153846153,96
lgbm_base,wine,32,224,1,0.0,0.5422359053299981,0.5538461538461539,672
lgbm_quant,wine,32,224,1,0.0,0.5422359053299981,0.5538461538461539,672
lgbm_base,wine,4,28,4,0.0,0.542620742736194,0.5484615384615384,738
lgbm_quant,wine,4,28,4,0.0,0.5414662305176063,0.5476923076923077,738
lgbm_base,wine,64,448,2,0.0,0.598229747931499,0.5715384615384616,3102
lgbm_base,wine,8,56,8,0.0,0.6432557244564172,0.5846153846153846,3320
lgbm_quant,wine,8,56,8,0.0,0.6417163748316337,0.5838461538461538,3320
ccp,breastcancer,512,512,8,0.0078125,0.3219476118624518,0.9210526315789473,576
lgbm_quant,wine,64,448,2,0.0,0.5974600731191072,0.573076923076923,3102
ccp,breastcancer,1024,1024,4,0.125,1.0681050506691128,0.6052631578947368,1028
lgbm_base,kin8nm,64,64,4,0.0,0.02184662327138563,0.027722898794230483,1832
lgbm_quant,kin8nm,64,64,4,0.0,0.021859268483938932,0.027726721880639203,1832
lgbm_base,kin8nm,256,256,1,0.0,0.03793527470987242,0.040214518570005284,768
lgbm_quant,kin8nm,256,256,1,0.0,0.03794112568221015,0.040212329568130964,768
lgbm_base,wine,128,896,4,0.0,0.8033480854339041,0.6323076923076923,20552
ccp,breastcancer,2,2,4,0.25,1.3147153436040961,0.6052631578947368,2
ccp,breastcancer,1,1,4,0.0625,1.1774519584756584,0.6052631578947368,3
ccp,breastcancer,32,32,1,0.0,0.25979552082905627,0.9122807017543859,96
lgbm_quant,wine,128,896,4,0.0,0.7956513373099865,0.6323076923076923,20552
ccp,breastcancer,1,1,2,0.25,1.3147153436040961,0.6052631578947368,1
ccp,breastcancer,1,1,8,0.015625,1.1774519584756584,0.6052631578947368,3
ccp,breastcancer,4,4,1,0.015625,0.8940938962336461,0.9035087719298246,12
ccp,breastcancer,4,4,8,0.25,1.3147153436040961,0.6052631578947368,4
ccp,breastcancer,16,16,1,0.25,1.3147153436040961,0.6052631578947368,16
ccp,breastcancer,1,1,1,0.0,1.1774519584756584,0.6052631578947368,3
ccp,breastcancer,8,8,2,0.015625,0.6303648902353868,0.9210526315789473,30
ccp,breastcancer,32,32,2,0.25,1.3147153436040961,0.6052631578947368,32
ccp,breastcancer,16,16,2,0.0625,0.7650917028895874,0.9385964912280702,28
ccp,breastcancer,1024,1024,8,0.5,1.3147153436040961,0.6052631578947368,1024
ccp,breastcancer,4,4,4,0.0,0.7666023129149493,0.9385964912280702,80
ccp,breastcancer,2,2,8,0.0625,1.068113265289999,0.6052631578947368,6
ccp,breastcancer,8,8,1,0.0625,0.765100815990507,0.9385964912280702,20
ccp,breastcancer,8,8,8,0.0,0.46001145186290654,0.9385964912280702,226
ccp,breastcancer,16,16,4,0.015625,0.42614409528980557,0.9210526315789473,52
ccp,breastcancer,32,32,4,0.0625,0.7650896995609056,0.9385964912280702,44
ccp,breastcancer,2,2,2,0.0,1.0294250678055845,0.6052631578947368,14
ccp,breastcancer,64,64,2,0.0,0.04129693189425699,0.9385964912280702,448
ccp,breastcancer,128,128,1,0.015625,0.4511618506512256,0.9298245614035088,158
ccp,breastcancer,32,32,8,0.015625,0.42613748671775825,0.9210526315789473,68
ccp,breastcancer,64,64,4,0.25,1.3147153436040961,0.6052631578947368,64
ccp,breastcancer,64,64,8,0.0625,0.7650896283781788,0.9385964912280702,76
ccp,breastcancer,128,128,4,0.0,2.83511661972763e-05,0.9035087719298246,3502
ccp,breastcancer,256,256,1,0.0625,0.7650896282941453,0.9385964912280702,268
ccp,breastcancer,128,128,8,0.25,1.3147153436040961,0.6052631578947368,128
ccp,breastcancer,256,256,2,0.015625,0.42613725156030513,0.9210526315789473,292
lgbm_base,wine,256,1792,8,0.0,0.9994227438907062,0.6730769230769231,90876
ccp,kr-vs-kp,1,1,2,0.25,1.384015263196494,0.515625,1
lgbm_base,covtype,512,512,4,0.0,0.8447814048351043,0.8399094687744723,15202
lgbm_base,wine,1024,7168,1,0.0,0.611121801039061,0.5592307692307692,21504
ccp,breastcancer,1024,1024,8,0.125,1.0681050506691128,0.6052631578947368,1028
ccp,breastcancer,512,512,1,0.25,1.3147153436040961,0.6052631578947368,512
lgbm_quant,covtype,512,512,8,0.0,0.5256696836765209,0.5273529943288899,31232
lgbm_base,kin8nm,512,512,4,0.0,0.007307649206252239,0.017972219208579623,12210
ccp,breastcancer,256,256,8,0.0,1.9747242586081226e-08,0.9210526315789473,4696
lgbm_quant,kin8nm,512,512,4,0.0,11.357128850085784,11.497432177774401,12210
ccp,kr-vs-kp,1,1,4,0.0625,1.384015263196494,0.515625,1
lgbm_quant,wine,1024,7168,1,0.0,0.6105445449297672,0.5561538461538461,21504
lgbm_quant,wine,256,1792,8,0.0,0.33904175485857224,0.23923076923076922,90876
ccp,breastcancer,512,512,2,0.0625,0.7650896282941458,0.9385964912280702,524
lgbm_base,breastcancer,128,128,2,0.0,1.0,0.9649122807017544,888
lgbm_quant,breastcancer,128,128,2,0.0,1.0,0.9649122807017544,888
ccp,kr-vs-kp,1,1,8,0.03125,1.252738081289278,0.89375,7
ccp,kr-vs-kp,2,2,1,0.0078125,1.3121396896696638,0.515625,6
ccp,kr-vs-kp,2,2,4,0.5,1.384015263196494,0.515625,2
lgbm_base,kin8nm,128,128,8,0.0,0.006398634546054673,0.015168627854147129,7798
lgbm_quant,kin8nm,128,128,8,0.0,0.1364156961952931,0.12331458057968137,7798
ccp,kr-vs-kp,2,2,8,0.125,1.384015263196494,0.515625,2
ccp,breastcancer,1024,1024,8,0.03125,0.5867787608575444,0.9298245614035088,1044
ccp,breastcancer,1024,1024,8,0.0078125,0.3219476118624518,0.9210526315789473,1088
lgbm_base,covtype,256,256,1,0.0,0.7637911486223373,0.7607807027357297,768
ccp,breastcancer,512,512,4,0.015625,0.42613725156030535,0.9210526315789473,548
ccp,kr-vs-kp,4,4,1,0.03125,1.255898620163311,0.89375,12
lgbm_base,breastcancer,256,256,4,0.0,1.0,0.9649122807017544,3650
lgbm_quant,breastcancer,256,256,4,0.0,1.0,0.9649122807017544,3650
ccp,breastcancer,2,2,4,0.125,1.068113265289999,0.6052631578947368,6
ccp,breastcancer,1,1,4,0.03125,1.1774519584756584,0.6052631578947368,3
ccp,kr-vs-kp,8,8,2,0.03125,1.0888397805102588,0.89375,26
ccp,kr-vs-kp,4,4,2,0.0078125,1.0888398848131813,0.89375,22
ccp,breastcancer,32,32,1,0.5,1.3147153436040961,0.6052631578947368,32
ccp,breastcancer,1,1,8,0.0078125,1.1478705260972295,0.6052631578947368,9
ccp,breastcancer,1,1,1,0.5,1.3147153436040961,0.6052631578947368,1
ccp,breastcancer,8,8,1,0.03125,0.6645078067219299,0.9210526315789473,24
ccp,kr-vs-kp,8,8,1,0.125,1.3840152631964941,0.515625,8
ccp,breastcancer,1024,1024,2,0.25,1.3147153436040961,0.6052631578947368,1024
ccp,breastcancer,8,8,2,0.0078125,0.5873177927781433,0.9210526315789473,44
ccp,breastcancer,4,4,8,0.125,1.0681104414952676,0.6052631578947368,8
ccp,breastcancer,16,16,1,0.125,1.068105480973457,0.6052631578947368,20
ccp,breastcancer,8,8,8,0.5,1.3147153436040961,0.6052631578947368,8
ccp,breastcancer,2,2,8,0.03125,1.068113265289999,0.6052631578947368,6
ccp,breastcancer,1,1,2,0.125,1.1774519584756584,0.6052631578947368,3
ccp,kr-vs-kp,4,4,8,0.5,1.384015263196494,0.515625,4
ccp,breastcancer,4,4,4,0.5,1.3147153436040961,0.6052631578947368,4
ccp,breastcancer,16,16,2,0.03125,0.5867825945195384,0.9298245614035088,36
ccp,breastcancer,4,4,1,0.0078125,0.8940938962336461,0.9035087719298246,12
lgbm_base,breastcancer,2,2,1,0.0,0.6329670329670329,0.6052631578947368,6
ccp,breastcancer,32,32,2,0.125,1.0681050654476905,0.6052631578947368,36
lgbm_quant,breastcancer,2,2,1,0.0,0.6329670329670329,0.6052631578947368,6
ccp,breastcancer,16,16,4,0.0078125,0.3658384331218799,0.9210526315789473,74
ccp,kr-vs-kp,16,16,1,0.5,1.3840152631964941,0.515625,16
ccp,breastcancer,32,32,4,0.03125,0.5867788925692016,0.9298245614035088,52
ccp,kr-vs-kp,8,8,4,0.0078125,0.6867610136032775,0.9359375,72
ccp,breastcancer,2,2,2,0.5,1.3147153436040961,0.6052631578947368,2
ccp,breastcancer,1024,1024,1,0.0,0.0011886366156269184,0.9473684210526315,3072
ccp,breastcancer,32,32,8,0.0078125,0.3219480064262993,0.9210526315789473,96
ccp,breastcancer,128,128,1,0.0078125,0.3674293540200189,0.9210526315789473,168
lgbm_quant,covtype,256,256,1,0.0,0.7638169656783754,0.7609958434808052,768
ccp,breastcancer,64,64,2,0.5,1.3147153436040961,0.6052631578947368,64
ccp,breastcancer,64,64,4,0.125,1.068105050686538,0.6052631578947368,68
lgbm_base,breastcancer,512,446,8,0.0,1.0,0.9649122807017544,6206
lgbm_quant,breastcancer,512,446,8,0.0,1.0,0.9649122807017544,6206
ccp,breastcancer,64,64,8,0.03125,0.5867787610128544,0.9298245614035088,84
ccp,breastcancer,128,128,4,0.5,1.3147153436040961,0.6052631578947368,128
ccp,kr-vs-kp,1,1,2,0.125,1.384015263196494,0.515625,1
ccp,breastcancer,256,256,1,0.03125,0.5867787608575442,0.9298245614035088,276
ccp,breastcancer,512,512,8,0.0625,0.7650896282941458,0.9385964912280702,524
ccp,breastcancer,128,128,8,0.125,1.0681050506691125,0.6052631578947368,132
ccp,breastcancer,256,256,2,0.0078125,0.33513024321967094,0.9210526315789473,314
ccp,kr-vs-kp,1,1,4,0.03125,1.252738081289278,0.89375,7
ccp,breastcancer,512,512,1,0.125,1.0681050506691128,0.6052631578947368,516
ccp,kr-vs-kp,1,1,8,0.015625,1.2338357824811612,0.9359375,9
ccp,kr-vs-kp,2,2,2,0.0,1.226097642140796,0.89375,10
ccp,breastcancer,256,256,8,0.5,1.3147153436040961,0.6052631578947368,256
ccp,kr-vs-kp,2,2,4,0.25,1.384015263196494,0.515625,2
ccp,kr-vs-kp,16,16,2,0.125,1.3840152631964941,0.515625,16
ccp,kr-vs-kp,16,16,4,0.03125,1.0570095911500268,0.89375,34
ccp,kr-vs-kp,2,2,8,0.0625,1.384015263196494,0.515625,2
lgbm_base,wine,2,14,1,0.0,0.43294208197036754,0.45076923076923076,42
lgbm_quant,wine,2,14,1,0.0,0.43294208197036754,0.45076923076923076,42
ccp,breastcancer,1024,1024,4,0.0625,0.7650896282941458,0.9385964912280702,1036
ccp,kr-vs-kp,16,16,8,0.0078125,0.6232034191760063,0.9359375,92
ccp,kr-vs-kp,32,32,2,0.5,1.3840152631964941,0.515625,32
lgbm_base,wine,4,28,2,0.0,0.5268424090821627,0.54,190
lgbm_quant,wine,4,28,2,0.0,0.5268424090821627,0.54,190
ccp,breastcancer,512,512,2,0.03125,0.5867787608575443,0.9298245614035088,532
ccp,kr-vs-kp,1,1,1,0.0,1.3445907061091549,0.515625,3
lgbm_base,wine,8,56,4,0.0,0.5695593611699057,0.563076923076923,1522
lgbm_base,wine,64,448,1,0.0,0.552434096594189,0.5546153846153846,1344
lgbm_quant,wine,8,56,4,0.0,0.5691745237637098,0.5615384615384615,1522
lgbm_quant,wine,64,448,1,0.0,0.5533961901096787,0.5561538461538461,1344
lgbm_base,wine,16,112,8,0.0,0.7219549740234751,0.6023076923076923,6726
lgbm_quant,wine,16,112,8,0.0,0.7163748316336348,0.6007692307692307,6726
ccp,breastcancer,1024,1024,8,0.25,1.3147153436040961,0.6052631578947368,1024
lgbm_base,wine,128,896,2,0.0,0.6311333461612468,0.5738461538461539,6168
lgbm_quant,wine,128,896,2,0.0,0.6294015778333654,0.573076923076923,6168
ccp,breastcancer,2,2,4,0.0625,1.068113265289999,0.6052631578947368,6
ccp,kr-vs-kp,4,4,1,0.015625,1.255898620163311,0.89375,12
ccp,kr-vs-kp,4,4,4,0.0,0.9179287311031873,0.9359375,64
ccp,kr-vs-kp,8,8,1,0.0625,1.3840152631964941,0.515625,8
ccp,breastcancer,8,8,1,0.015625,0.6645078067219299,0.9210526315789473,24
ccp,breastcancer,1,1,4,0.015625,1.1774519584756584,0.6052631578947368,3
ccp,breastcancer,1,1,1,0.25,1.3147153436040961,0.6052631578947368,1
ccp,breastcancer,4,4,2,0.0,0.8318960367823218,0.8947368421052632,28
ccp,breastcancer,2,2,1,0.0,1.068113265289999,0.6052631578947368,6
ccp,kr-vs-kp,8,8,2,0.015625,0.9109872317395953,0.89375,44
ccp,breastcancer,8,8,8,0.25,1.3147153436040961,0.6052631578947368,8
ccp,breastcancer,32,32,1,0.25,1.3147153436040961,0.6052631578947368,32
ccp,breastcancer,1,1,2,0.0625,1.1774519584756584,0.6052631578947368,3
ccp,breastcancer,2,2,8,0.015625,1.046745832036066,0.6052631578947368,8
ccp,breastcancer,16,16,2,0.015625,0.42614409528980557,0.9210526315789473,52
ccp,kr-vs-kp,4,4,8,0.25,1.384015263196494,0.515625,4
ccp,breastcancer,16,16,1,0.0625,0.7650917028895874,0.9385964912280702,28
ccp,breastcancer,8,8,4,0.0,0.4867153736554558,0.9385964912280702,180
ccp,breastcancer,32,32,2,0.0625,0.7650896995609056,0.9385964912280702,44
ccp,breastcancer,4,4,4,0.25,1.3147153436040961,0.6052631578947368,4
ccp,kr-vs-kp,8,8,8,0.0,0.5586658375744591,0.971875,592
ccp,breastcancer,16,16,8,0.0,0.1910792804340844,0.9210526315789473,448
ccp,kr-vs-kp,16,16,1,0.25,1.3840152631964941,0.515625,16
ccp,breastcancer,4,4,8,0.0625,0.8940938962336461,0.9035087719298246,12
lgbm_base,wine,256,1792,4,0.0,0.9068693477005965,0.6407692307692308,38978
ccp,breastcancer,32,32,4,0.015625,0.42613748671775825,0.9210526315789473,68
ccp,breastcancer,2,2,2,0.25,1.3147153436040961,0.6052631578947368,2
ccp,breastcancer,64,64,1,0.0,0.15336212087434023,0.9473684210526315,192
lgbm_base,kin8nm,512,512,2,0.0,0.024601831437158717,0.030962736398907786,3452
lgbm_base,covtype,512,512,2,0.0,0.7903289308081384,0.7872085918607953,3580
lgbm_quant,kin8nm,512,512,2,0.0,96.68668437707127,95.38603704402409,3452
ccp,breastcancer,128,128,2,0.0,0.010034259728849193,0.9473684210526315,896
lgbm_quant,wine,256,1792,4,0.0,0.4244756590340581,0.3769230769230769,38978
ccp,breastcancer,64,64,4,0.0625,0.7650896283781788,0.9385964912280702,76
ccp,breastcancer,64,64,2,0.25,1.3147153436040961,0.6052631578947368,64
ccp,breastcancer,512,512,4,0.0078125,0.3219476118624518,0.9210526315789473,576
ccp,kr-vs-kp,1,1,2,0.0625,1.384015263196494,0.515625,1
ccp,breastcancer,64,64,8,0.015625,0.426137251837603,0.9210526315789473,100
ccp,breastcancer,256,256,1,0.015625,0.4511618506512256,0.9298245614035088,286
ccp,breastcancer,128,128,4,0.25,1.3147153436040961,0.6052631578947368,128
ccp,breastcancer,1024,1024,1,0.5,1.3147153436040961,0.6052631578947368,1024
ccp,kr-vs-kp,1,1,4,0.015625,1.2338357824811612,0.9359375,9
ccp,breastcancer,1024,1024,2,0.125,1.0681050506691128,0.6052631578947368,1028
ccp,breastcancer,128,128,8,0.0625,0.7650896282941455,0.9385964912280702,140
ccp,kr-vs-kp,1,1,8,0.0078125,1.2338357824811612,0.9359375,9
ccp,breastcancer,256,256,4,0.0,1.5729642066073067e-08,0.9298245614035088,6990
ccp,breastcancer,1024,1024,8,0.0625,0.7650896282941458,0.9385964912280702,1036
ccp,kr-vs-kp,2,2,2,0.5,1.384015263196494,0.515625,2
ccp,breastcancer,512,512,1,0.0625,0.7650896282941458,0.9385964912280702,524
ccp,kr-vs-kp,2,2,8,0.03125,1.1456732906772185,0.89375,14
ccp,kr-vs-kp,2,2,4,0.125,1.384015263196494,0.515625,2
ccp,kr-vs-kp,16,16,2,0.0625,1.3840152631964941,0.515625,16
lgbm_base,wine,512,3584,8,0.0,1.0,0.6776923076923077,166068
ccp,kr-vs-kp,32,32,1,0.0,0.8365684287676378,0.89375,96
ccp,kr-vs-kp,16,16,4,0.015625,0.7719443678080237,0.9359375,64
ccp,kr-vs-kp,32,32,2,0.25,1.3840152631964941,0.515625,32
lgbm_base,breastcancer,256,256,2,0.0,1.0,0.9649122807017544,1756
lgbm_quant,breastcancer,256,256,2,0.0,1.0,0.9649122807017544,1756
ccp,kr-vs-kp,1,1,1,0.5,1.384015263196494,0.515625,1
ccp,breastcancer,256,256,8,0.25,1.3147153436040961,0.6052631578947368,256
ccp,kr-vs-kp,32,32,4,0.125,1.3840152631964941,0.515625,32
ccp,kr-vs-kp,4,4,1,0.0078125,1.255898620163311,0.89375,12
ccp,kr-vs-kp,64,64,1,0.0078125,0.8365679248978726,0.89375,128
ccp,breastcancer,2,2,4,0.03125,1.068113265289999,0.6052631578947368,6
ccp,kr-vs-kp,32,32,8,0.03125,1.0570095841413454,0.89375,50
ccp,breastcancer,512,512,2,0.015625,0.42613725156030535,0.9210526315789473,548
ccp,kr-vs-kp,64,64,4,0.5,1.3840152631964941,0.515625,64
ccp,kr-vs-kp,4,4,4,0.5,1.384015263196494,0.515625,4
ccp,kr-vs-kp,8,8,1,0.03125,1.2277180077924943,0.89375,18
ccp,breastcancer,1,1,4,0.0078125,1.1478705260972295,0.6052631578947368,9
ccp,breastcancer,1,1,1,0.125,1.1774519584756584,0.6052631578947368,3
ccp,breastcancer,8,8,1,0.0078125,0.6645078067219299,0.9210526315789473,24
ccp,breastcancer,2,2,1,0.5,1.3147153436040961,0.6052631578947368,2
ccp,breastcancer,4,4,2,0.5,1.3147153436040961,0.6052631578947368,4
ccp,kr-vs-kp,8,8,2,0.0078125,0.9109872317395953,0.89375,44
ccp,breastcancer,1,1,2,0.03125,1.1774519584756584,0.6052631578947368,3
ccp,kr-vs-kp,4,4,8,0.125,1.384015263196494,0.515625,4
ccp,breastcancer,8,8,4,0.5,1.3147153436040961,0.6052631578947368,8
ccp,breastcancer,16,16,1,0.03125,0.5867825945195384,0.9298245614035088,36
ccp,breastcancer,16,16,2,0.0078125,0.3788880275749074,0.9385964912280702,68
ccp,breastcancer,16,16,8,0.5,1.3147153436040961,0.6052631578947368,16
ccp,breastcancer,2,2,8,0.0078125,1.0078695238376523,0.6052631578947368,20
ccp,breastcancer,8,8,8,0.125,1.0681073720107206,0.6052631578947368,12
ccp,kr-vs-kp,8,8,8,0.5,1.3840152631964941,0.515625,8
ccp,breastcancer,4,4,8,0.03125,0.8940938962336461,0.9035087719298246,12
lgbm_base,breastcancer,512,508,4,0.0,1.0,0.9649122807017544,4406
ccp,breastcancer,4,4,4,0.125,1.0681104414952676,0.6052631578947368,8
ccp,breastcancer,32,32,2,0.03125,0.5867788925692016,0.9298245614035088,52
ccp,kr-vs-kp,16,16,1,0.125,1.3840152631964941,0.515625,16
ccp,breastcancer,32,32,1,0.125,1.0681050654476905,0.6052631578947368,36
lgbm_quant,breastcancer,512,508,4,0.0,1.0,0.9649122807017544,4406
ccp,breastcancer,512,512,8,0.03125,0.5867787608575443,0.9298245614035088,532
ccp,breastcancer,2,2,2,0.125,1.068113265289999,0.6052631578947368,6
ccp,breastcancer,32,32,4,0.0078125,0.3219480064262993,0.9210526315789473,96
ccp,breastcancer,64,64,1,0.5,1.3147153436040961,0.6052631578947368,64
lgbm_quant,covtype,512,512,2,0.0,0.790369807813532,0.7871827749713863,3580
ccp,breastcancer,128,128,2,0.5,1.3147153436040961,0.6052631578947368,128
ccp,breastcancer,64,64,2,0.125,1.068105050686538,0.6052631578947368,68
ccp,breastcancer,64,64,4,0.03125,0.5867787610128544,0.9298245614035088,84
ccp,breastcancer,1024,1024,8,0.015625,0.42613725156030535,0.9210526315789473,1060
ccp,kr-vs-kp,1,1,2,0.03125,1.299403794417941,0.7546875,5
ccp,breastcancer,256,256,1,0.0078125,0.36742935402001853,0.9210526315789473,296
ccp,breastcancer,64,64,8,0.0078125,0.3219476123277413,0.9210526315789473,128
ccp,breastcancer,512,512,8,0.0,1.9747242302964467e-08,0.9210526315789473,4952
ccp,kr-vs-kp,1,1,4,0.0078125,1.2338357824811612,0.9359375,9
ccp,breastcancer,128,128,4,0.125,1.0681050506691125,0.6052631578947368,132
lgbm_base,breastcancer,1024,1024,1,0.0,1.0,0.956140350877193,3072
lgbm_quant,breastcancer,1024,1024,1,0.0,1.0,0.956140350877193,3072
ccp,breastcancer,1024,1024,4,0.03125,0.5867787608575444,0.9298245614035088,1044
ccp,kr-vs-kp,2,2,2,0.25,1.384015263196494,0.515625,2
ccp,kr-vs-kp,2,2,1,0.0,1.3121396896696638,0.515625,6
ccp,kr-vs-kp,2,2,8,0.015625,1.111249243432755,0.9359375,18
ccp,breastcancer,1024,1024,1,0.25,1.3147153436040961,0.6052631578947368,1024
ccp,kr-vs-kp,2,2,4,0.0625,1.384015263196494,0.515625,2
lgbm_base,wine,1,7,8,0.0,0.45699441985761013,0.4676923076923077,351
ccp,kr-vs-kp,16,16,2,0.03125,1.0888397162827061,0.89375,34
ccp,kr-vs-kp,32,32,1,0.5,1.3840152631964941,0.515625,32
lgbm_quant,wine,1,7,8,0.0,0.45660958245141425,0.4676923076923077,351
ccp,kr-vs-kp,16,16,4,0.0078125,0.6220679786632898,0.9359375,92
ccp,kr-vs-kp,64,64,8,0.125,1.3840152631964941,0.515625,64
ccp,breastcancer,512,512,1,0.03125,0.5867787608575443,0.9298245614035088,532
ccp,breastcancer,128,128,8,0.03125,0.5867787608575443,0.9298245614035088,148
ccp,kr-vs-kp,32,32,2,0.125,1.3840152631964941,0.515625,32
ccp,breastcancer,256,256,4,0.5,1.3147153436040961,0.6052631578947368,256
lgbm_base,wine,8,56,2,0.0,0.532999807581297,0.5484615384615384,386
lgbm_quant,wine,8,56,2,0.0,0.532999807581297,0.5484615384615384,386
lgbm_base,wine,4,28,1,0.0,0.5249182220511833,0.5376923076923077,84
ccp,kr-vs-kp,1,1,1,0.25,1.384015263196494,0.515625,1
lgbm_quant,wine,4,28,1,0.0,0.5249182220511833,0.5376923076923077,84
lgbm_base,wine,16,112,4,0.0,0.6122763132576486,0.5892307692307692,2972
lgbm_base,wine,128,896,1,0.0,0.5634019626707716,0.5653846153846154,2688
lgbm_quant,wine,16,112,4,0.0,0.6128535693669425,0.5884615384615385,2972
lgbm_base,wine,32,224,8,0.0,0.7994997113719453,0.6215384615384615,13474
lgbm_quant,wine,128,896,1,0.0,0.5635943813738695,0.5653846153846154,2688
ccp,kr-vs-kp,32,32,4,0.0625,1.3840152631964941,0.515625,32
lgbm_base,kin8nm,1024,1024,8,0.0,0.0003197662033211952,0.01207938537540765,61160
lgbm_quant,wine,32,224,8,0.0,0.7900711949201462,0.6207692307692307,13474
ccp,kr-vs-kp,32,32,8,0.015625,0.7719443677529105,0.9359375,80
ccp,kr-vs-kp,64,64,2,0.0,0.34855789335937704,0.94375,442
ccp,breastcancer,2,2,4,0.015625,1.046745832036066,0.6052631578947368,8
ccp,breastcancer,1024,1024,2,0.0625,0.7650896282941458,0.9385964912280702,1036
ccp,kr-vs-kp,4,4,2,0.0,1.0888398848131813,0.89375,22
lgbm_base,wine,256,1792,2,0.0,0.6844333269193765,0.5961538461538461,12258
ccp,kr-vs-kp,64,64,4,0.25,1.3840152631964941,0.515625,64
ccp,kr-vs-kp,4,4,4,0.25,1.384015263196494,0.515625,4
ccp,kr-vs-kp,8,8,1,0.015625,1.1566975807632838,0.89375,24
ccp,breastcancer,1,1,1,0.0625,1.1774519584756584,0.6052631578947368,3
lgbm_quant,wine,256,1792,2,0.0,0.5903405811044834,0.52,12258
ccp,breastcancer,8,8,2,0.0,0.5688294701482497,0.9122807017543859,56
ccp,breastcancer,16,16,1,0.015625,0.4511676352403426,0.9210526315789473,46
ccp,breastcancer,1,1,8,0.0,1.1247975418022693,0.6052631578947368,27
