model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,nodes
lgbm_quant,kin8nm,64,64,8,0.0,None,0.019531390908583395,3904
lgbm_base,kin8nm,512,512,4,0.0,0.006725651284239664,0.017451350456616877,13034
lgbm_quant,kin8nm,512,512,4,0.0,None,118.0852437994493,13034
ccp,covtype_multi,8,8,2,0.125,1.2050999983968833,0.48621808387046805,56
lgbm_base,kin8nm,2,2,4,0.0,0.06028200213031597,0.06059762752993065,62
lgbm_quant,kin8nm,2,2,4,0.0,None,0.060599452916793,62
lgbm_base,kin8nm,1,1,2,0.0,0.065583174709527,0.06535767718196085,7
lgbm_quant,kin8nm,1,1,2,0.0,None,0.06533652971562014,7
ccp,covtype_multi,32,32,1,0.25,1.2050999983968833,0.48621808387046805,224
ccp,covtype,16,16,8,0.0625,1.385712965476496,0.513781916129532,16
lgbm_base,kin8nm,512,512,8,0.0,0.0013671891504334658,0.012667753210320116,30530
lgbm_quant,kin8nm,512,512,8,0.0,None,55.11251829636854,30530
lgbm_base,kin8nm,4,4,8,0.0,0.04982173991425413,0.051735893790218875,244
lgbm_quant,kin8nm,4,4,8,0.0,None,0.051729796545885116,244
lgbm_base,kin8nm,32,32,2,0.0,0.03947242526287621,0.04160516926565858,224
lgbm_quant,kin8nm,32,32,2,0.0,None,0.041597947986977954,224
lgbm_base,kin8nm,16,16,1,0.0,0.05097026182866077,0.051709820941865096,48
lgbm_quant,kin8nm,16,16,1,0.0,None,0.05170677720144387,48
lgbm_base,kin8nm,64,64,4,0.0,0.021965774210565506,0.02778595982085502,1886
lgbm_quant,kin8nm,64,64,4,0.0,None,0.02778185186959897,1886
lgbm_base,kin8nm,1024,1024,1,0.0,0.03718602979287524,0.039788795825285404,3072
lgbm_quant,kin8nm,1024,1024,1,0.0,None,460.5015033967861,3072
lgbm_base,kin8nm,1024,1024,2,0.0,0.021166721510217673,0.028452815578127993,7030
lgbm_quant,kin8nm,1024,1024,2,0.0,None,222.9865589993751,7030
lgbm_base,kin8nm,1024,1024,4,0.0,0.0037343361994467503,0.01663458466235735,25376
lgbm_quant,kin8nm,1024,1024,4,0.0,None,488.1750893599143,25376
lgbm_base,wine,2,14,2,0.0,0.5233788724263998,0.5123076923076924,94
lgbm_quant,wine,2,14,2,0.0,None,0.5123076923076924,94
lgbm_base,wine,1,7,1,0.0,0.4308254762362902,0.4592307692307692,21
lgbm_quant,wine,1,7,1,0.0,None,0.4592307692307692,21
lgbm_base,wine,4,28,4,0.0,0.5403117182990187,0.5238461538461539,742
lgbm_quant,wine,4,28,4,0.0,None,0.5238461538461539,742
lgbm_base,breastcancer,512,430,8,0.0,1.0,0.9736842105263158,6592
lgbm_quant,breastcancer,512,430,8,0.0,None,0.9736842105263158,6592
lgbm_base,wine,8,56,8,0.0,0.6519145660958245,0.5769230769230769,3296
lgbm_quant,wine,8,56,8,0.0,None,0.5761538461538461,3296
lgbm_base,wine,32,224,1,0.0,0.5470463729074466,0.5346153846153846,672
lgbm_quant,wine,32,224,1,0.0,None,0.5346153846153846,672
lgbm_base,kin8nm,1024,1024,8,0.0,0.0003277241382895086,0.0122178617712481,61004
lgbm_quant,kin8nm,1024,1024,8,0.0,None,114.35852562774555,61004
ccp,covtype_multi,4,4,1,0.0625,1.2050999983968833,0.48621808387046805,28
lgbm_base,wine,64,448,2,0.0,0.5941889551664422,0.5546153846153846,3074
lgbm_quant,wine,64,448,2,0.0,None,0.5546153846153846,3074
lgbm_base,wine,256,1792,1,0.0,0.578410621512411,0.5507692307692308,5376
lgbm_quant,wine,256,1792,1,0.0,None,0.5492307692307692,5376
ccp,covtype_multi,16,16,1,0.0078125,0.9818636402388881,0.634338184039999,164
lgbm_base,wine,2,14,1,0.0,0.4308254762362902,0.4592307692307692,42
lgbm_quant,wine,2,14,1,0.0,None,0.4592307692307692,42
lgbm_base,wine,4,28,2,0.0,0.5322301327689052,0.5253846153846153,190
lgbm_quant,wine,4,28,2,0.0,None,0.5253846153846153,190
lgbm_base,wine,8,56,4,0.0,0.5726380604194727,0.5476923076923077,1508
lgbm_quant,wine,8,56,4,0.0,None,0.5476923076923077,1508
lgbm_base,wine,16,112,8,0.0,0.7186838560708101,0.5938461538461538,6672
lgbm_quant,wine,16,112,8,0.0,None,0.5915384615384616,6672
lgbm_base,wine,64,448,1,0.0,0.555512795843756,0.5415384615384615,1344
lgbm_quant,wine,64,448,1,0.0,None,0.5415384615384615,1344
lgbm_base,wine,256,1792,4,0.0,0.9076390225129882,0.6438461538461538,38794
lgbm_base,wine,256,1792,8,0.0,0.9990379064845103,0.6592307692307692,91604
lgbm_quant,wine,256,1792,4,0.0,None,0.4807692307692308,38794
lgbm_quant,wine,256,1792,8,0.0,None,0.43923076923076926,91604
lgbm_base,wine,256,1792,2,0.0,0.6800076967481239,0.5769230769230769,12214
lgbm_quant,wine,256,1792,2,0.0,None,0.20615384615384616,12214
lgbm_base,wine,128,896,2,0.0,0.6363286511448912,0.5646153846153846,6142
lgbm_quant,wine,128,896,2,0.0,None,0.18846153846153846,6142
lgbm_base,breastcancer,4,4,1,0.0,0.8857142857142857,0.9035087719298246,12
lgbm_quant,breastcancer,4,4,1,0.0,None,0.9035087719298246,12
lgbm_base,wine,1,7,8,0.0,0.4664229363094093,0.4723076923076923,353
lgbm_quant,wine,1,7,8,0.0,None,0.4723076923076923,353
lgbm_base,wine,4,28,1,0.0,0.5253030594573792,0.5169230769230769,84
lgbm_quant,wine,4,28,1,0.0,None,0.5169230769230769,84
ccp,covtype,64,64,1,0.015625,1.3001923674614977,0.7281051263736736,74
lgbm_base,wine,8,56,2,0.0,0.5368481816432558,0.5269230769230769,382
lgbm_quant,wine,8,56,2,0.0,None,0.5269230769230769,382
lgbm_base,wine,512,3584,1,0.0,0.5993842601500866,0.5584615384615385,10752
lgbm_quant,wine,512,3584,1,0.0,None,0.556923076923077,10752
lgbm_base,wine,16,112,4,0.0,0.611121801039061,0.556923076923077,2934
lgbm_quant,wine,16,112,4,0.0,None,0.5576923076923077,2934
lgbm_base,wine,32,224,8,0.0,0.7968058495285741,0.6069230769230769,13382
lgbm_quant,wine,32,224,8,0.0,None,0.6,13382
lgbm_base,wine,128,896,1,0.0,0.5676351741389263,0.5361538461538462,2688
lgbm_quant,wine,128,896,1,0.0,None,0.5353846153846153,2688
ccp,covtype_multi,4,4,8,0.0625,1.2050999983968833,0.48621808387046805,28
lgbm_base,wine,128,896,4,0.0,0.8083509717144507,0.6138461538461538,20516
lgbm_quant,wine,128,896,4,0.0,None,0.47384615384615386,20516
ccp,covtype_multi,2,2,8,0.25,1.2050999983968833,0.48621808387046805,14
lgbm_base,wine,2,14,8,0.0,0.5499326534539157,0.5261538461538462,752
lgbm_quant,wine,2,14,8,0.0,None,0.5261538461538462,752
ccp,covtype_multi,4,4,1,0.03125,1.1506593950726411,0.6312573685705188,36
lgbm_base,wine,1,7,4,0.0,0.43044063883009426,0.4592307692307692,173
lgbm_quant,wine,1,7,4,0.0,None,0.4592307692307692,173
lgbm_base,wine,512,3584,2,0.0,0.7446603809890321,0.5892307692307692,23468
lgbm_quant,wine,512,3584,2,0.0,None,0.37384615384615383,23468
lgbm_base,wine,8,56,1,0.0,0.5253030594573792,0.5169230769230769,168
lgbm_quant,wine,8,56,1,0.0,None,0.5169230769230769,168
lgbm_base,wine,128,896,8,0.0,0.974023475081778,0.6523076923076923,50438
lgbm_quant,wine,128,896,8,0.0,None,0.6430769230769231,50438
lgbm_base,wine,16,112,2,0.0,0.5495478160477199,0.5376923076923077,768
lgbm_quant,wine,16,112,2,0.0,None,0.5376923076923077,768
lgbm_base,wine,32,224,4,0.0,0.653838753126804,0.566923076923077,5604
lgbm_quant,wine,32,224,4,0.0,None,0.566923076923077,5604
lgbm_base,wine,64,448,8,0.0,0.8957090629209159,0.6307692307692307,26784
lgbm_quant,wine,64,448,8,0.0,None,0.6284615384615385,26784
ccp,covtype_multi,4,4,4,0.015625,1.073264515581114,0.6279269898367512,50
lgbm_base,wine,512,3584,4,0.0,0.9817202232056956,0.6523076923076923,74914
lgbm_quant,wine,512,3584,4,0.0,None,0.5861538461538461,74914
lgbm_base,wine,2,14,4,0.0,0.5210698479892245,0.5138461538461538,352
lgbm_quant,wine,2,14,4,0.0,None,0.5138461538461538,352
lgbm_base,wine,1,7,2,0.0,0.43044063883009426,0.4592307692307692,47
lgbm_quant,wine,1,7,2,0.0,None,0.4592307692307692,47
lgbm_base,wine,32,224,2,0.0,0.5709062920915913,0.55,1534
lgbm_quant,wine,32,224,2,0.0,None,0.5507692307692308,1534
lgbm_base,wine,4,28,8,0.0,0.5849528574177411,0.5392307692307692,1606
lgbm_quant,wine,4,28,8,0.0,None,0.5384615384615384,1606
lgbm_base,wine,16,112,1,0.0,0.5410813931114105,0.53,336
lgbm_quant,wine,16,112,1,0.0,None,0.53,336
lgbm_base,wine,1024,7168,1,0.0,0.6161246873196075,0.5576923076923077,21504
lgbm_base,wine,64,448,4,0.0,0.7198383682893977,0.5930769230769231,10828
lgbm_quant,wine,1024,7168,1,0.0,None,0.5561538461538461,21504
lgbm_base,wine,512,3584,8,0.0,1.0,0.6561538461538462,165882
lgbm_quant,wine,64,448,4,0.0,None,0.5953846153846154,10828
lgbm_quant,wine,512,3584,8,0.0,None,0.43538461538461537,165882
lgbm_base,breastcancer,1024,1024,1,0.0,1.0,0.9736842105263158,3072
lgbm_quant,breastcancer,1024,1024,1,0.0,None,0.9736842105263158,3072
lgbm_base,wine,1024,7168,2,0.0,0.8266307485087551,0.6023076923076923,45776
lgbm_quant,wine,1024,7168,2,0.0,None,0.46076923076923076,45776
lgbm_base,covtype_multi,1,7,1,0.0,0.48794451054088883,0.48621808387046805,21
lgbm_base,breastcancer,4,4,2,0.0,0.9406593406593406,0.9210526315789473,28
lgbm_quant,breastcancer,4,4,2,0.0,None,0.9210526315789473,28
lgbm_quant,covtype_multi,1,7,1,0.0,None,0.48621808387046805,21
lgbm_base,covtype_multi,2,14,2,0.0,0.5876757980159593,0.5869986144936017,98
lgbm_quant,covtype_multi,2,14,2,0.0,None,0.5870072201234048,98
lgbm_base,wine,1024,7168,4,0.0,0.9998075812969021,0.6546153846153846,142678
lgbm_base,covtype_multi,4,28,4,0.0,0.6994249250767519,0.6982780134764163,862
lgbm_quant,covtype_multi,4,28,4,0.0,None,0.6983124359956283,862
lgbm_quant,wine,1024,7168,4,0.0,None,0.5292307692307693,142678
lgbm_base,covtype_multi,8,56,8,0.0,0.7681972595195016,0.7654793766081771,3416
lgbm_quant,covtype_multi,8,56,8,0.0,None,0.7653502921611318,3416
ccp,covtype,64,64,4,0.0,0.8887628867719514,0.7920879839591061,1982
ccp,covtype_multi,8,8,2,0.0625,1.2050999983968833,0.48621808387046805,56
lgbm_base,covtype_multi,32,224,1,0.0,0.684831834151232,0.6855158644785418,672
lgbm_quant,covtype_multi,32,224,1,0.0,None,0.6853609631420876,672
ccp,covtype,32,32,8,0.5,1.385712965476496,0.513781916129532,32
lgbm_base,wine,1024,7168,8,0.0,1.0,0.6515384615384615,277238
ccp,covtype,64,64,4,0.015625,1.2655558532199187,0.7289656893539753,78
lgbm_base,covtype_multi,2,14,1,0.0,0.6307730702288467,0.6304226224796262,42
lgbm_quant,covtype_multi,2,14,1,0.0,None,0.6302935380325809,42
lgbm_base,covtype_multi,4,28,2,0.0,0.6367002360109206,0.6359732537025722,196
lgbm_quant,covtype_multi,4,28,2,0.0,None,0.63585277488533,196
ccp,covtype,64,64,1,0.0078125,1.218869949463375,0.7286644923108697,92
lgbm_quant,wine,1024,7168,8,0.0,None,0.43153846153846154,277238
lgbm_base,covtype_multi,8,56,4,0.0,0.7269674210267013,0.724783353269709,1726
lgbm_quant,covtype_multi,8,56,4,0.0,None,0.7247919588995121,1726
lgbm_base,covtype_multi,64,448,2,0.0,0.7303838781090728,0.7299983649303374,3136
lgbm_base,covtype_multi,16,112,8,0.0,0.7827128992769072,0.779497947557292,6832
lgbm_quant,covtype_multi,64,448,2,0.0,None,0.7300155761899435,3136
lgbm_quant,covtype_multi,16,112,8,0.0,None,0.7790160322883231,6832
lgbm_base,covtype_multi,4,28,1,0.0,0.6307730702288467,0.6304226224796262,84
lgbm_base,covtype_multi,1,7,8,0.0,0.5455251511911344,0.5452613099489686,427
lgbm_quant,covtype_multi,4,28,1,0.0,None,0.6302935380325809,84
lgbm_quant,covtype_multi,1,7,8,0.0,None,0.5764567179849057,427
ccp,covtype_multi,32,32,2,0.125,1.2050999983968833,0.48621808387046805,224
lgbm_base,covtype_multi,8,56,2,0.0,0.6776697525220037,0.6764025025171467,392
lgbm_quant,covtype_multi,8,56,2,0.0,None,0.676540192593995,392
lgbm_base,covtype_multi,64,448,1,0.0,0.7024197035771682,0.7023054482242282,1344
lgbm_quant,covtype_multi,64,448,1,0.0,None,0.7022882369646223,1344
lgbm_base,covtype_multi,16,112,4,0.0,0.7409322969219615,0.7387072622909908,3442
ccp,covtype_multi,32,32,4,0.0625,1.2051,0.48621808387046805,224
ccp,covtype_multi,64,64,2,0.0,0.62657706,0.7387072622909908,3136
lgbm_quant,covtype_multi,16,112,4,0.0,None,0.7386039947333546,3442
lgbm_base,covtype_multi,1,7,4,0.0,0.5072965454627599,0.5065187645757855,215
lgbm_quant,covtype_multi,1,7,4,0.0,None,0.5064327082777553,215
lgbm_base,covtype_multi,2,14,8,0.0,0.6606068299021749,0.659001919055446,854
lgbm_quant,covtype_multi,2,14,8,0.0,None,0.6590105246852491,854
lgbm_base,covtype_multi,8,56,1,0.0,0.6323694248605342,0.6319974527335783,168
lgbm_quant,covtype_multi,8,56,1,0.0,None,0.6319974527335783,168
lgbm_base,covtype_multi,32,224,8,0.0,0.8015937729260836,0.798120530451021,13664
ccp,covtype_multi,16,16,2,0.0078125,0.9752891172815118,0.669027477775961,166
lgbm_base,covtype_multi,16,112,2,0.0,0.6928028502029866,0.6919786924606077,784
lgbm_quant,covtype_multi,32,224,8,0.0,None,0.7974062631773706,13664
lgbm_quant,covtype_multi,16,112,2,0.0,None,0.6919614812010016,784
ccp,covtype_multi,16,16,4,0.0078125,0.9752891172815118,0.669027477775961,166
lgbm_base,breastcancer,1024,772,2,0.0,1.0,0.9736842105263158,4052
lgbm_quant,breastcancer,1024,772,2,0.0,None,0.9736842105263158,4052
lgbm_base,covtype_multi,1,7,2,0.0,0.4897000703514777,0.48776709723501116,49
lgbm_quant,covtype_multi,1,7,2,0.0,None,0.48777570286481414,49
lgbm_base,covtype_multi,32,224,4,0.0,0.7526639974699285,0.7502904400058519,6882
lgbm_base,covtype_multi,2,14,4,0.0,0.6441957879473074,0.6437527430444997,430
lgbm_quant,covtype_multi,2,14,4,0.0,None,0.6434515460013941,430
lgbm_base,covtype_multi,128,896,1,0.0,0.7207627218922181,0.7209022142285483,2688
lgbm_quant,covtype_multi,32,224,4,0.0,None,0.7501527499290036,6882
lgbm_base,covtype_multi,4,28,8,0.0,0.743077263994458,0.7417278383518497,1708
lgbm_quant,covtype_multi,4,28,8,0.0,None,0.7417364439816528,1708
lgbm_quant,covtype_multi,128,896,1,0.0,None,0.7208591860795333,2688
lgbm_base,covtype_multi,128,896,2,0.0,0.7448973664451419,0.7439136683218162,6272
lgbm_base,covtype_multi,16,112,1,0.0,0.6718264921720535,0.6713165753035636,336
lgbm_quant,covtype_multi,16,112,1,0.0,None,0.6713251809333666,336
lgbm_base,covtype_multi,256,1792,1,0.0,0.7299729566338001,0.7304458576800943,5376
lgbm_base,breastcancer,4,4,4,0.0,0.9274725274725275,0.8947368421052632,60
lgbm_quant,breastcancer,4,4,4,0.0,None,0.8947368421052632,60
lgbm_quant,covtype_multi,128,896,2,0.0,None,0.7439222739516191,6272
ccp,covtype_multi,8,8,4,0.25,1.2050999983968833,0.48621808387046805,56
lgbm_base,covtype_multi,32,224,2,0.0,0.7145192971736778,0.713673485194014,1568
ccp,covtype,16,16,8,0.03125,1.3619079290691312,0.6656540708931783,18
lgbm_quant,covtype_multi,32,224,2,0.0,None,0.7137595414920441,1568
ccp,breastcancer,1,1,1,0.0,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,1,1,2,0.25,1.319423230356946,0.6228070175438597,1
lgbm_quant,covtype_multi,256,1792,1,0.0,None,0.7303856182714732,5376
ccp,breastcancer,1,1,4,0.0625,1.1880950565469233,0.6228070175438597,3
lgbm_base,covtype_multi,64,448,8,0.0,0.8300828942640955,0.8264588693923565,27328
ccp,breastcancer,1,1,8,0.015625,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,2,2,2,0.0,1.0353833604364582,0.6228070175438597,14
ccp,breastcancer,2,2,4,0.25,1.319423230356946,0.6228070175438597,2
ccp,breastcancer,2,2,8,0.0625,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,1,1,2,0.125,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,4,4,1,0.015625,0.9105298351121687,0.9122807017543859,12
ccp,breastcancer,1,1,1,0.5,1.319423230356946,0.6228070175438597,1
ccp,breastcancer,4,4,4,0.0,0.7608239922524282,0.9385964912280702,104
ccp,breastcancer,8,8,1,0.0625,0.7852870158928619,0.9210526315789473,20
ccp,breastcancer,1,1,4,0.03125,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,4,4,8,0.25,1.319423230356946,0.6228070175438597,4
ccp,breastcancer,8,8,2,0.015625,0.6537410220918828,0.9385964912280702,30
ccp,covtype_multi,2,2,8,0.125,1.2050999983968833,0.48621808387046805,14
ccp,breastcancer,1,1,8,0.0078125,1.155925533973004,0.6228070175438597,9
ccp,breastcancer,8,8,8,0.0,0.4623335585033752,0.9385964912280702,294
ccp,breastcancer,16,16,1,0.25,1.319423230356946,0.6228070175438597,16
ccp,breastcancer,16,16,4,0.015625,0.4550352198147528,0.956140350877193,52
ccp,covtype_multi,4,4,4,0.0078125,1.0214639509585475,0.6290112991919313,62
ccp,breastcancer,16,16,2,0.0625,0.7852803911446932,0.9210526315789473,28
ccp,breastcancer,2,2,2,0.5,1.319423230356946,0.6228070175438597,2
ccp,breastcancer,2,2,4,0.125,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,32,32,1,0.0,0.2895377964484636,0.9649122807017544,96
ccp,breastcancer,1,1,2,0.0625,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,2,2,8,0.03125,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,4,4,1,0.0078125,0.9105298351121687,0.9122807017543859,12
ccp,breastcancer,4,4,4,0.5,1.319423230356946,0.6228070175438597,4
ccp,breastcancer,1,1,1,0.25,1.319423230356946,0.6228070175438597,1
lgbm_quant,covtype_multi,64,448,8,0.0,None,0.8259683484935845,27328
ccp,breastcancer,8,8,1,0.03125,0.68451890827479,0.9298245614035088,24
ccp,breastcancer,1,1,4,0.015625,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,8,8,2,0.0078125,0.6097524671416598,0.956140350877193,46
ccp,breastcancer,4,4,8,0.125,1.0804074280383706,0.6228070175438597,8
ccp,breastcancer,2,2,1,0.0,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,8,8,8,0.5,1.319423230356946,0.6228070175438597,8
ccp,breastcancer,16,16,1,0.125,1.0804029378242022,0.6228070175438597,20
ccp,breastcancer,32,32,2,0.25,1.319423230356946,0.6228070175438597,32
ccp,breastcancer,16,16,2,0.03125,0.6093393012084095,0.9385964912280702,36
ccp,breastcancer,16,16,4,0.0078125,0.4090495730458781,0.956140350877193,68
ccp,breastcancer,2,2,2,0.25,1.319423230356946,0.6228070175438597,2
ccp,breastcancer,32,32,8,0.015625,0.45502993673127357,0.956140350877193,68
ccp,breastcancer,32,32,4,0.0625,0.7852789350298891,0.9210526315789473,44
ccp,breastcancer,2,2,8,0.015625,1.0596704127289645,0.6228070175438597,8
ccp,breastcancer,64,64,2,0.0,0.05886809052680482,0.956140350877193,448
ccp,breastcancer,1,1,2,0.03125,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,2,2,4,0.0625,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,4,4,2,0.0,0.8415066159787247,0.9385964912280702,28
ccp,breastcancer,32,32,1,0.5,1.319423230356946,0.6228070175438597,32
ccp,breastcancer,4,4,4,0.25,1.319423230356946,0.6228070175438597,4
ccp,breastcancer,1,1,1,0.125,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,1,1,4,0.0078125,1.155925533973004,0.6228070175438597,9
ccp,breastcancer,8,8,1,0.015625,0.68451890827479,0.9298245614035088,24
ccp,covtype_multi,128,128,1,0.03125,1.15065808,0.6312573685705188,904
ccp,breastcancer,8,8,4,0.0,0.4807932715040178,0.9473684210526315,204
ccp,breastcancer,4,4,8,0.0625,0.9105298351121687,0.9122807017543859,12
ccp,breastcancer,16,16,1,0.0625,0.7852803911446932,0.9210526315789473,28
ccp,breastcancer,32,32,2,0.125,1.0804025617172948,0.6228070175438597,36
ccp,breastcancer,2,2,1,0.5,1.319423230356946,0.6228070175438597,2
ccp,breastcancer,8,8,8,0.25,1.319423230356946,0.6228070175438597,8
ccp,breastcancer,16,16,2,0.015625,0.4550352198147528,0.956140350877193,52
ccp,breastcancer,2,2,2,0.125,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,16,16,8,0.0,0.1920541483090049,0.9473684210526315,548
ccp,breastcancer,32,32,4,0.03125,0.6093362569017862,0.9385964912280702,52
ccp,breastcancer,2,2,8,0.0078125,1.0329216473920895,0.6228070175438597,14
ccp,breastcancer,2,2,4,0.03125,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,64,64,2,0.5,1.319423230356946,0.6228070175438597,64
ccp,breastcancer,32,32,8,0.0078125,0.3662939949220595,0.956140350877193,90
ccp,breastcancer,4,4,2,0.5,1.319423230356946,0.6228070175438597,4
ccp,breastcancer,1,1,1,0.0625,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,1,1,2,0.015625,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,32,32,1,0.25,1.319423230356946,0.6228070175438597,32
ccp,breastcancer,4,4,4,0.125,1.0804074280383706,0.6228070175438597,8
ccp,breastcancer,1,1,8,0.0,1.1294985042966452,0.6228070175438597,43
ccp,breastcancer,8,8,1,0.0078125,0.68451890827479,0.9298245614035088,24
ccp,breastcancer,8,8,4,0.5,1.319423230356946,0.6228070175438597,8
ccp,breastcancer,4,4,8,0.03125,0.9105298351121687,0.9122807017543859,12
ccp,breastcancer,16,16,1,0.03125,0.6093393012084095,0.9385964912280702,36
ccp,breastcancer,8,8,8,0.125,1.0804046495289008,0.6228070175438597,12
ccp,breastcancer,2,2,1,0.25,1.319423230356946,0.6228070175438597,2
ccp,breastcancer,32,32,2,0.0625,0.7852789350298891,0.9210526315789473,44
ccp,breastcancer,16,16,2,0.0078125,0.4100140643558997,0.956140350877193,70
ccp,breastcancer,32,32,4,0.015625,0.45502993673127357,0.956140350877193,68
ccp,breastcancer,2,2,2,0.0625,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,2,2,4,0.015625,1.0596704127289645,0.6228070175438597,8
ccp,breastcancer,64,64,4,0.25,1.319423230356946,0.6228070175438597,64
ccp,breastcancer,1,1,2,0.0078125,1.1657001791558557,0.6228070175438597,7
ccp,breastcancer,32,32,1,0.125,1.0804025617172948,0.6228070175438597,36
ccp,breastcancer,4,4,1,0.0,0.9105298351121687,0.9122807017543859,12
ccp,breastcancer,16,16,8,0.5,1.319423230356946,0.6228070175438597,16
ccp,breastcancer,4,4,2,0.25,1.319423230356946,0.6228070175438597,4
ccp,breastcancer,64,64,1,0.0,0.1831541185517768,0.9649122807017544,192
ccp,breastcancer,1,1,1,0.03125,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,1,1,8,0.5,1.319423230356946,0.6228070175438597,1
ccp,breastcancer,8,8,2,0.0,0.5936697823871532,0.956140350877193,56
lgbm_base,breastcancer,4,4,8,0.0,0.9274725274725275,0.8947368421052632,102
lgbm_quant,breastcancer,4,4,8,0.0,None,0.8947368421052632,102
ccp,breastcancer,64,64,2,0.25,1.319423230356946,0.6228070175438597,64
ccp,breastcancer,16,16,1,0.015625,0.47653715711428946,0.9385964912280702,46
ccp,breastcancer,4,4,4,0.0625,0.9105298351121687,0.9122807017543859,12
ccp,breastcancer,64,64,8,0.0625,0.7852788832946821,0.9210526315789473,76
ccp,breastcancer,8,8,4,0.25,1.319423230356946,0.6228070175438597,8
ccp,breastcancer,128,128,1,0.03125,0.6093361485947099,0.9385964912280702,148
ccp,breastcancer,4,4,8,0.015625,0.865456450322338,0.9385964912280702,18
ccp,breastcancer,32,32,2,0.03125,0.6093362569017862,0.9385964912280702,52
ccp,breastcancer,2,2,1,0.125,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,8,8,8,0.0625,0.7852870158928619,0.9210526315789473,20
ccp,covtype,128,128,2,0.125,1.385712965476496,0.513781916129532,128
ccp,breastcancer,16,16,4,0.0,0.216235897911914,0.9473684210526315,410
ccp,breastcancer,32,32,4,0.0078125,0.3662939949220595,0.956140350877193,90
lgbm_base,covtype_multi,128,896,4,0.0,0.7981321359956455,0.7948159686066625,27090
ccp,breastcancer,2,2,4,0.0078125,1.0329216473920895,0.6228070175438597,14
ccp,breastcancer,2,2,2,0.03125,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,1,1,4,0.0,1.1330491920756844,0.6228070175438597,27
ccp,breastcancer,4,4,2,0.125,1.0804074280383706,0.6228070175438597,8
ccp,breastcancer,32,32,1,0.0625,0.7852789350298891,0.9210526315789473,44
ccp,breastcancer,4,4,1,0.5,1.319423230356946,0.6228070175438597,4
ccp,breastcancer,1,1,8,0.25,1.319423230356946,0.6228070175438597,1
ccp,breastcancer,64,64,4,0.125,1.0804025483567101,0.6228070175438597,68
ccp,breastcancer,16,16,8,0.25,1.319423230356946,0.6228070175438597,16
ccp,breastcancer,64,64,1,0.5,1.319423230356946,0.6228070175438597,64
ccp,breastcancer,1,1,1,0.015625,1.1880950565469233,0.6228070175438597,3
ccp,breastcancer,16,16,1,0.0078125,0.45783681824781636,0.9385964912280702,48
ccp,breastcancer,4,4,4,0.03125,0.9105298351121687,0.9122807017543859,12
ccp,breastcancer,64,64,2,0.125,1.0804025483567101,0.6228070175438597,68
ccp,breastcancer,8,8,2,0.5,1.319423230356946,0.6228070175438597,8
ccp,breastcancer,8,8,4,0.125,1.0804046495289008,0.6228070175438597,12
ccp,breastcancer,64,64,8,0.03125,0.6093361487224201,0.9385964912280702,84
ccp,breastcancer,4,4,8,0.0078125,0.8445442663260948,0.9298245614035088,26
ccp,breastcancer,32,32,2,0.015625,0.45502993673127357,0.956140350877193,68
ccp,breastcancer,128,128,1,0.015625,0.4765303630895603,0.9385964912280702,158
ccp,breastcancer,2,2,1,0.0625,1.080409984232767,0.6228070175438597,6
ccp,breastcancer,8,8,8,0.03125,0.68451890827479,0.9298245614035088,24
ccp,breastcancer,32,32,8,0.0,0.037059862645945275,0.9473684210526315,1046
ccp,breastcancer,2,2,8,0.0,0.9780497041622398,0.6228070175438597,76
lgbm_base,covtype_multi,256,1792,2,0.0,0.7581243048219807,0.7566241835408725,12540
ccp,breastcancer,16,16,4,0.5,1.319423230356946,0.6228070175438597,16
ccp,breastcancer,1,1,4,0.5,1.319423230356946,0.6228070175438597,1
ccp,breastcancer,2,2,2,0.015625,1.0596704127289645,0.6228070175438597,8
ccp,breastcancer,4,4,2,0.0625,0.9105298351121687,0.9122807017543859,12
ccp,breastcancer,4,4,1,0.25,1.319423230356946,0.6228070175438597,4
ccp,breastcancer,16,16,8,0.125,1.0804029378242022,0.6228070175438597,20
ccp,breastcancer,64,64,1,0.25,1.319423230356946,0.6228070175438597,64
ccp,breastcancer,1,1,8,0.125,1.1880950565469233,0.6228070175438597,3
