no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
256.0,256.0,5.0,31.0,2605.0,2329.0,92883.0,339872.0,0.9649122807017544,0.0,0.0078125
256.0,256.0,7.0,31.0,2888.0,2610.0,104807.0,384832.0,0.9649122807017544,0.0,0.0078125
479.0,512.0,3.0,30.0,2336.0,2139.0,81274.0,280928.0,0.9649122807017544,0.0,0.0078125
324.0,512.0,5.0,31.0,2741.0,2465.0,97510.0,352928.0,0.9649122807017544,0.0,0.0078125
326.0,512.0,7.0,31.0,3028.0,2750.0,109572.0,398272.0,0.9649122807017544,0.0,0.0078125
479.0,1024.0,3.0,30.0,2336.0,2139.0,81274.0,280928.0,0.9649122807017544,0.0,0.0078125
324.0,1024.0,5.0,31.0,2741.0,2465.0,97510.0,352928.0,0.9649122807017544,0.0,0.0078125
326.0,1024.0,7.0,31.0,3028.0,2750.0,109572.0,398272.0,0.9649122807017544,0.0,0.0078125
2.0,2.0,3.0,8.0,19.0,12.0,741.0,1664.0,0.6228070175438597,0.0,0.015625
2.0,2.0,5.0,8.0,24.0,15.0,1079.0,2144.0,0.6228070175438597,0.0,0.015625
2.0,2.0,7.0,8.0,24.0,15.0,1751.0,2144.0,0.6228070175438597,0.0,0.015625
4.0,4.0,3.0,11.0,37.0,24.0,1382.0,3328.0,0.8947368421052632,0.0,0.015625
4.0,4.0,5.0,14.0,53.0,33.0,2194.0,4768.0,0.8947368421052632,0.0,0.015625
4.0,4.0,7.0,14.0,53.0,33.0,3167.0,4768.0,0.8947368421052632,0.0,0.015625
8.0,8.0,3.0,14.0,76.0,48.0,2733.0,6656.0,0.956140350877193,0.0,0.015625
8.0,8.0,5.0,17.0,108.0,68.0,4125.0,9856.0,0.956140350877193,0.0,0.015625
8.0,8.0,7.0,17.0,112.0,71.0,5319.0,10336.0,0.956140350877193,0.0,0.015625
16.0,16.0,3.0,18.0,153.0,102.0,5413.0,14272.0,0.9649122807017544,0.0,0.015625
16.0,16.0,5.0,23.0,212.0,144.0,7827.0,20992.0,0.956140350877193,0.0,0.015625
16.0,16.0,7.0,24.0,225.0,152.0,9535.0,22272.0,0.956140350877193,0.0,0.015625
32.0,32.0,3.0,22.0,294.0,211.0,10284.0,29664.0,0.956140350877193,0.0,0.015625
32.0,32.0,5.0,27.0,477.0,334.0,17055.0,49344.0,0.9649122807017544,0.0,0.015625
32.0,32.0,7.0,28.0,500.0,363.0,19238.0,53984.0,0.9649122807017544,0.0,0.015625
64.0,64.0,3.0,28.0,565.0,427.0,19785.0,60128.0,0.956140350877193,0.0,0.015625
64.0,64.0,5.0,31.0,970.0,744.0,34465.0,110848.0,0.9736842105263158,0.0,0.015625
64.0,64.0,7.0,31.0,1105.0,868.0,40804.0,130688.0,0.9649122807017544,0.0,0.015625
128.0,128.0,3.0,30.0,1026.0,853.0,35789.0,120096.0,0.9649122807017544,0.0,0.015625
128.0,128.0,5.0,31.0,1863.0,1619.0,66205.0,242656.0,0.9649122807017544,0.0,0.015625
128.0,128.0,7.0,31.0,2226.0,1969.0,81110.0,298656.0,0.9736842105263158,0.0,0.015625
256.0,256.0,3.0,30.0,1806.0,1632.0,62932.0,228352.0,0.9736842105263158,0.0,0.015625
256.0,256.0,5.0,31.0,2517.0,2273.0,89144.0,330912.0,0.9649122807017544,0.0,0.015625
256.0,256.0,7.0,31.0,2837.0,2580.0,102712.0,380032.0,0.9736842105263158,0.0,0.015625
512.0,512.0,3.0,30.0,2410.0,2236.0,83431.0,292224.0,0.9736842105263158,0.0,0.015625
348.0,512.0,5.0,31.0,2703.0,2459.0,95440.0,348896.0,0.9649122807017544,0.0,0.015625
394.0,512.0,7.0,31.0,3113.0,2856.0,112078.0,406528.0,0.9736842105263158,0.0,0.015625
545.0,1024.0,3.0,30.0,2476.0,2302.0,85647.0,298560.0,0.9736842105263158,0.0,0.015625
348.0,1024.0,5.0,31.0,2703.0,2459.0,95440.0,348896.0,0.9649122807017544,0.0,0.015625
