no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
14.0,3.0,17.0,186.0,118.0,7639.0,12016.0,0.0,0.0,0.7444041892205882,256.0,1.0
14.0,5.0,26.0,527.0,347.0,24741.0,37664.0,0.0,0.0,0.7778714835245217,256.0,1.0
14.0,7.0,35.0,1101.0,737.0,69222.0,81344.0,0.0,0.0,0.8003665998296086,256.0,1.0
19.0,3.0,19.0,240.0,156.0,10098.0,15872.0,0.0,0.0,0.7489909899055962,256.0,1.0
19.0,5.0,27.0,648.0,435.0,31327.0,47120.0,0.0,0.0,0.7808404258065627,256.0,1.0
19.0,7.0,35.0,1338.0,913.0,87857.0,100656.0,0.0,0.0,0.80313761262618,256.0,1.0
29.0,3.0,21.0,326.0,215.0,14034.0,21680.0,0.0,0.0,0.7614003080815469,256.0,1.0
29.0,5.0,31.0,904.0,616.0,45636.0,66592.0,0.0,0.0,0.7868987891878867,256.0,1.0
20.0,7.0,35.0,1394.0,958.0,91939.0,105616.0,0.0,0.0,0.8042821613899813,256.0,1.0
39.0,3.0,22.0,416.0,279.0,18435.0,28048.0,0.0,0.0,0.7697563746202766,256.0,1.0
39.0,5.0,32.0,1098.0,757.0,57239.0,81584.0,0.0,0.0,0.789557928797019,256.0,1.0
20.0,7.0,35.0,1394.0,958.0,91939.0,105616.0,0.0,0.0,0.8042821613899813,256.0,1.0
49.0,3.0,23.0,504.0,342.0,22536.0,34304.0,0.0,0.0,0.7723638804505908,256.0,1.0
49.0,5.0,33.0,1237.0,866.0,68624.0,92992.0,0.0,0.0,0.7919847164014698,256.0,1.0
20.0,7.0,35.0,1394.0,958.0,91939.0,105616.0,0.0,0.0,0.8042821613899813,256.0,1.0
99.0,3.0,33.0,895.0,640.0,43035.0,63680.0,0.0,0.0,0.7808060032873506,256.0,1.0
58.0,5.0,35.0,1352.0,960.0,77151.0,102800.0,0.0,0.0,0.794110306962815,256.0,1.0
20.0,7.0,35.0,1394.0,958.0,91939.0,105616.0,0.0,0.0,0.8042821613899813,256.0,1.0
112.0,3.0,35.0,997.0,715.0,48119.0,71040.0,0.0,0.0,0.7825873686565751,256.0,1.0
58.0,5.0,35.0,1352.0,960.0,77151.0,102800.0,0.0,0.0,0.794110306962815,256.0,1.0
20.0,7.0,35.0,1394.0,958.0,91939.0,105616.0,0.0,0.0,0.8042821613899813,256.0,1.0
4.0,3.0,9.0,63.0,36.0,2537.0,3632.0,0.0,0.0,0.7316850683717288,512.0,1.0
4.0,5.0,20.0,161.0,92.0,7231.0,9904.0,0.0,0.0,0.7655740385360102,512.0,1.0
4.0,7.0,24.0,290.0,177.0,18079.0,19424.0,0.0,0.0,0.7803585105375936,512.0,1.0
9.0,3.0,15.0,124.0,73.0,4962.0,7376.0,0.0,0.0,0.7363751366143731,512.0,1.0
9.0,5.0,21.0,299.0,183.0,14270.0,19696.0,0.0,0.0,0.7744636541225269,512.0,1.0
9.0,7.0,26.0,535.0,341.0,36268.0,37392.0,0.0,0.0,0.7873634931972496,512.0,1.0
14.0,3.0,16.0,175.0,108.0,7178.0,10896.0,0.0,0.0,0.7447570200425118,512.0,1.0
14.0,5.0,23.0,425.0,266.0,21145.0,28592.0,0.0,0.0,0.7769592867654019,512.0,1.0
14.0,7.0,29.0,733.0,479.0,52326.0,52448.0,0.0,0.0,0.7903410411090935,512.0,1.0
19.0,3.0,16.0,220.0,140.0,9283.0,14080.0,0.0,0.0,0.7496278065110195,512.0,1.0
