no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
1000.0,1000.0,3.0,4.0,8428.0,7970.0,322024.0,1147200.0,0.7497224684388527,8192.0,0.0
100.0,100.0,3.0,2.0,850.0,727.0,31693.0,103520.0,0.7296885622574288,16384.0,0.0
1000.0,1000.0,3.0,2.0,7527.0,7282.0,291249.0,1037120.0,0.7296885622574288,16384.0,0.0
5.0,5.0,3.0,2.0,64.0,40.0,2293.0,5760.0,0.7287075204598848,32768.0,0.0
5.0,5.0,5.0,2.0,214.0,153.0,8039.0,23840.0,0.7298864917428982,32768.0,0.0
25.0,25.0,3.0,2.0,269.0,200.0,9921.0,28800.0,0.7294992384017625,32768.0,0.0
25.0,25.0,5.0,2.0,839.0,744.0,32249.0,115840.0,0.7294992384017625,32768.0,0.0
50.0,50.0,3.0,2.0,476.0,390.0,17708.0,56000.0,0.7294992384017625,32768.0,0.0
50.0,50.0,5.0,2.0,1335.0,1229.0,51373.0,190240.0,0.7294992384017625,32768.0,0.0
100.0,100.0,3.0,2.0,850.0,727.0,31693.0,103520.0,0.7296885622574288,32768.0,0.0
100.0,100.0,5.0,2.0,2179.0,1991.0,85257.0,305760.0,0.7296885622574288,32768.0,0.0
1000.0,1000.0,3.0,2.0,7529.0,7284.0,291329.0,1037440.0,0.7296885622574288,32768.0,0.0
1000.0,1000.0,5.0,2.0,16186.0,15947.0,638025.0,2423520.0,0.7296885622574288,32768.0,0.0
1.0,1.0,3.0,4.0,15.0,8.0,543.0,1152.0,0.7206440453344578,0.0,0.0
1.0,1.0,5.0,16.0,61.0,31.0,2233.0,4832.0,0.754438353570906,0.0,0.0
1.0,1.0,7.0,24.0,205.0,113.0,8393.0,17952.0,0.7716754300663494,0.0,0.0
2.0,2.0,3.0,7.0,29.0,16.0,998.0,2304.0,0.7277092674027349,0.0,0.0
2.0,2.0,5.0,20.0,109.0,62.0,3867.0,9664.0,0.7598685059766099,0.0,0.0
2.0,2.0,7.0,27.0,371.0,224.0,14318.0,35584.0,0.7845494522516631,0.0,0.0
3.0,3.0,3.0,9.0,44.0,24.0,1517.0,3456.0,0.7310482517663055,0.0,0.0
3.0,3.0,5.0,20.0,154.0,94.0,5479.0,14656.0,0.7576482534874315,0.0,0.0
3.0,3.0,7.0,29.0,556.0,346.0,20829.0,54976.0,0.7861242825056152,0.0,0.0
4.0,4.0,3.0,10.0,56.0,32.0,1944.0,4608.0,0.7310482517663055,0.0,0.0
4.0,4.0,5.0,22.0,209.0,126.0,7327.0,19648.0,0.7673381926456287,0.0,0.0
4.0,4.0,7.0,30.0,741.0,468.0,27483.0,74368.0,0.7891362529366712,0.0,0.0
5.0,5.0,3.0,10.0,69.0,40.0,2421.0,5760.0,0.7316850683717288,0.0,0.0
5.0,5.0,5.0,24.0,255.0,158.0,8976.0,24640.0,0.769980120995155,0.0,0.0
5.0,5.0,7.0,30.0,910.0,587.0,33661.0,93280.0,0.7911155477913651,0.0,0.0
