model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,mean
ccp,mushroom,256,256,8,0.0,2.4532455945598463e-08,1.0,1.0,6986,1.0
ccp,mushroom,256,256,2,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,256,256,1,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,256,256,8,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,256,256,8,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,256,256,4,0.0625,0.9398112930436644,0.966153846153846,0.9704615384615384,272,0.966153846153846
ccp,mushroom,256,256,2,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,256,256,8,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,256,256,1,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,256,256,2,0.0625,0.9398112930436644,0.966153846153846,0.9704615384615384,272,0.966153846153846
ccp,mushroom,256,256,8,0.0625,0.9398112930436644,0.966153846153846,0.9704615384615384,272,0.966153846153846
ccp,mushroom,256,256,4,0.03125,0.7045751907300369,0.9646153846153848,0.9569230769230768,290,0.9646153846153848
ccp,covtype,128,128,2,0.5,1.38560961971829,0.5144037348594049,0.5091434816657057,128,0.5144037348594049
ccp,mushroom,256,256,1,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,256,256,2,0.03125,0.7045751907300369,0.9646153846153848,0.9569230769230768,290,0.9646153846153848
ccp,mushroom,256,256,8,0.03125,0.7045751907300369,0.9646153846153848,0.9569230769230768,290,0.9646153846153848
ccp,mushroom,256,256,8,0.015625,0.5610338809606108,0.9753846153846154,0.9686153846153848,320,0.9753846153846154
ccp,mushroom,256,256,4,0.015625,0.5610338809606108,0.9753846153846154,0.9686153846153848,320,0.9753846153846154
ccp,mushroom,256,256,1,0.0625,1.219088888990625,0.8123076923076923,0.7827692307692308,262,0.8123076923076923
ccp,mushroom,256,256,2,0.015625,0.5629565600614606,0.9723076923076924,0.963076923076923,306,0.9723076923076924
ccp,mushroom,512,512,1,0.0,0.0352117619617845,1.0,0.9987692307692309,1536,1.0
ccp,mushroom,256,256,8,0.0078125,0.4446261968480655,0.9753846153846154,0.9686153846153848,342,0.9753846153846154
ccp,mushroom,256,256,1,0.03125,0.9088142746107966,0.94,0.9243076923076924,280,0.94
ccp,mushroom,256,256,4,0.0078125,0.4446261968480655,0.9753846153846154,0.9686153846153848,342,0.9753846153846154
ccp,mushroom,512,512,2,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,256,256,2,0.0078125,0.4260759690499421,0.9815384615384616,0.976,328,0.9815384615384616
ccp,mushroom,512,512,1,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,256,256,1,0.015625,0.6691963060498679,0.9707692307692308,0.9716923076923076,304,0.9707692307692308
ccp,covtype,64,64,2,0.0625,1.38560961971829,0.5144037348594049,0.5091434816657057,64,0.5144037348594049
ccp,mushroom,256,256,1,0.0078125,0.5002381953093921,0.9707692307692308,0.9716923076923076,334,0.9707692307692308
ccp,mushroom,512,512,8,0.0,2.453245483339791e-08,1.0,1.0,7242,1.0
ccp,mushroom,512,512,1,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,512,512,4,0.0625,0.9398112930436644,0.966153846153846,0.9704615384615384,528,0.966153846153846
ccp,mushroom,256,256,4,0.0,1.952506769978088e-07,1.0,1.0,6996,1.0
ccp,mushroom,512,512,2,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,256,256,2,0.0,0.0034007856412326,1.0,1.0,1702,1.0
ccp,mushroom,512,512,1,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,256,256,4,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,512,512,2,0.0625,0.9398112930436644,0.966153846153846,0.9704615384615384,528,0.966153846153846
ccp,mushroom,512,512,1,0.0625,1.2190888889906253,0.8123076923076923,0.7827692307692308,518,0.8123076923076923
ccp,mushroom,512,512,4,0.03125,0.704575190730037,0.9646153846153848,0.9569230769230768,546,0.9646153846153848
ccp,mushroom,512,512,8,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,256,256,4,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,256,0.4984615384615384
ccp,mushroom,512,512,1,0.03125,0.9088142746107964,0.94,0.9243076923076924,536,0.94
ccp,mushroom,512,512,2,0.03125,0.704575190730037,0.9646153846153848,0.9569230769230768,546,0.9646153846153848
ccp,mushroom,512,512,8,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,512,512,8,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,covtype,8,8,8,0.015625,1.2649210831741986,0.7289214948043287,0.7293271258057021,22,0.7289214948043287
ccp,mushroom,512,512,1,0.015625,0.6691963060498679,0.9707692307692308,0.9716923076923076,560,0.9707692307692308
ccp,mushroom,512,512,4,0.015625,0.5610338809606108,0.9753846153846154,0.9686153846153848,576,0.9753846153846154
ccp,mushroom,512,512,2,0.015625,0.5629565600614606,0.9723076923076924,0.963076923076923,562,0.9723076923076924
ccp,covtype,32,32,4,0.5,1.38560961971829,0.5144037348594049,0.5091434816657057,32,0.5144037348594049
ccp,mushroom,512,512,1,0.0078125,0.5002381953093922,0.9707692307692308,0.9716923076923076,590,0.9707692307692308
ccp,mushroom,512,512,2,0.0078125,0.4260759690499422,0.9815384615384616,0.976,584,0.9815384615384616
ccp,mushroom,512,512,8,0.0625,0.9398112930436644,0.966153846153846,0.9704615384615384,528,0.966153846153846
ccp,mushroom,512,512,8,0.015625,0.5610338809606108,0.9753846153846154,0.9686153846153848,576,0.9753846153846154
ccp,mushroom,512,512,4,0.0078125,0.4446261968480656,0.9753846153846154,0.9686153846153848,598,0.9753846153846154
ccp,mushroom,512,512,8,0.03125,0.704575190730037,0.9646153846153848,0.9569230769230768,546,0.9646153846153848
ccp,covtype,16,16,8,0.25,1.38560961971829,0.5144037348594049,0.5091434816657057,16,0.5144037348594049
ccp,mushroom,512,512,2,0.0,9.778392739382292e-05,1.0,1.0,3486,1.0
ccp,mushroom,512,512,4,0.0,7.835962234869188e-09,1.0,1.0,8616,1.0
ccp,covtype,64,64,8,0.25,1.38560961971829,0.5144037348594049,0.5091434816657057,64,0.5144037348594049
ccp,mushroom,1024,1024,1,0.0,0.0085302444423907,1.0,0.9987692307692309,3072,1.0
ccp,mushroom,512,512,2,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,1024,1024,2,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,1024,1024,1,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,512,512,8,0.0078125,0.4446261968480656,0.9753846153846154,0.9686153846153848,598,0.9753846153846154
ccp,mushroom,512,512,4,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,covtype,32,32,8,0.0078125,1.1949346872906954,0.7291796648092769,0.7295680834401865,62,0.7291796648092769
ccp,mushroom,1024,1024,4,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,1024,1024,1,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,1024,1024,8,0.0,2.453245483339743e-08,1.0,1.0,7756,1.0
ccp,mushroom,1024,1024,2,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,512,512,4,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,1024,1024,1,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,1024,1024,4,0.0625,0.9398112930436644,0.966153846153846,0.9704615384615384,1040,0.966153846153846
ccp,mushroom,1024,1024,4,0.0078125,0.4446261968480657,0.9753846153846154,0.9686153846153848,1110,0.9753846153846154
ccp,mushroom,1024,1024,1,0.0625,1.2190888889906253,0.8123076923076923,0.7827692307692308,1030,0.8123076923076923
ccp,mushroom,1024,1024,2,0.0625,0.9398112930436644,0.966153846153846,0.9704615384615384,1040,0.966153846153846
ccp,mushroom,1024,1024,4,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,512,512,4,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,512,0.4984615384615384
ccp,mushroom,1024,1024,1,0.03125,0.9088142746107964,0.94,0.9243076923076924,1048,0.94
ccp,mushroom,1024,1024,4,0.03125,0.704575190730037,0.9646153846153848,0.9569230769230768,1058,0.9646153846153848
ccp,mushroom,1024,1024,2,0.03125,0.704575190730037,0.9646153846153848,0.9569230769230768,1058,0.9646153846153848
ccp,mushroom,1024,1024,1,0.015625,0.669196306049868,0.9707692307692308,0.9716923076923076,1072,0.9707692307692308
ccp,covtype,64,64,8,0.03125,1.3617695941758254,0.665390159419978,0.6680980697572352,66,0.665390159419978
ccp,covtype,64,64,2,0.03125,1.3617695941758254,0.665390159419978,0.6680980697572352,66,0.665390159419978
ccp,mushroom,1024,1024,8,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,covtype,64,64,4,0.0625,1.38560961971829,0.5144037348594049,0.5091434816657057,64,0.5144037348594049
ccp,covtype,8,8,8,0.0078125,1.194934950931326,0.7291796648092769,0.7295680834401865,38,0.7291796648092769
ccp,mushroom,1024,1024,1,0.0078125,0.5002381953093922,0.9707692307692308,0.9716923076923076,1102,0.9707692307692308
ccp,mushroom,1024,1024,4,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,1024,1024,2,0.015625,0.5629565600614604,0.9723076923076924,0.963076923076923,1074,0.9723076923076924
ccp,mushroom,1024,1024,8,0.25,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,1024,1024,4,0.015625,0.5610338809606108,0.9753846153846154,0.9686153846153848,1088,0.9753846153846154
ccp,mushroom,1024,1024,2,0.0,8.292668010006928e-08,1.0,1.0,7070,1.0
ccp,covtype,64,64,1,0.0,1.0918816781680865,0.7339988382349777,0.7345335318365275,192,0.7339988382349777
ccp,mushroom,1024,1024,2,0.0078125,0.4260759690499421,0.9815384615384616,0.976,1096,0.9815384615384616
ccp,covtype,16,16,1,0.0,1.2067470902553248,0.7294378348142252,0.729791829815065,48,0.7294378348142252
ccp,mushroom,1024,1024,8,0.125,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,california_housing,1,1,1,0.0,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,1,1,1,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,1,1.2983144593206155
ccp,mushroom,1024,1024,2,0.5,1.3845392848423803,0.4984615384615384,0.5150769230769231,1024,0.4984615384615384
ccp,mushroom,1024,1024,4,0.0,7.835962234940171e-09,1.0,1.0,9128,1.0
ccp,california_housing,1,1,1,0.25,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,1,1,2,0.25,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,1,1,1,0.125,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,1,1,4,0.0625,1.2241411864206737,1.1873365425705944,1.209979419521553,7,1.1873365425705944
ccp,california_housing,1,1,2,0.125,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,covtype,32,32,4,0.25,1.38560961971829,0.5144037348594049,0.5091434816657057,32,0.5144037348594049
ccp,california_housing,1,1,4,0.03125,1.2132057445279558,1.1754774656470206,1.1982020471361066,9,1.1754774656470206
ccp,california_housing,1,1,1,0.0625,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,mushroom,1024,1024,8,0.0625,0.9398112930436644,0.966153846153846,0.9704615384615384,1040,0.966153846153846
ccp,covtype,16,16,1,0.5,1.38560961971829,0.5144037348594049,0.5091434816657057,16,0.5144037348594049
ccp,california_housing,1,1,4,0.015625,1.2046959908134056,1.1668787486973902,1.1907654767487337,13,1.1668787486973902
ccp,california_housing,1,1,2,0.0625,1.2241411864206737,1.1873365425705944,1.209979419521553,7,1.1873365425705944
ccp,mushroom,1024,1024,8,0.015625,0.5610338809606108,0.9753846153846154,0.9686153846153848,1088,0.9753846153846154
ccp,mushroom,1024,1024,8,0.03125,0.704575190730037,0.9646153846153848,0.9569230769230768,1058,0.9646153846153848
ccp,california_housing,1,1,1,0.03125,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,1,1,8,0.015625,1.2046959908134056,1.1668787486973902,1.1907654767487337,13,1.1668787486973902
ccp,california_housing,2,2,4,0.25,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,1,1,2,0.03125,1.2241411864206737,1.1873365425705944,1.209979419521553,7,1.1873365425705944
ccp,california_housing,1,1,4,0.0078125,1.1932422104596352,1.1568120974227405,1.1791544256912696,23,1.1568120974227405
ccp,california_housing,2,2,2,0.0,1.1315074382123895,1.098206938212532,1.118444957567554,14,1.098206938212532
ccp,california_housing,1,1,1,0.015625,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,1,1,8,0.0078125,1.189302668728881,1.1545876663016703,1.1759168742328816,27,1.1545876663016703
ccp,california_housing,2,2,4,0.125,1.1683902228165208,1.1311533427202458,1.1519535597467985,8,1.1311533427202458
ccp,mushroom,1024,1024,8,0.0078125,0.4446261968480657,0.9753846153846154,0.9686153846153848,1110,0.9753846153846154
ccp,california_housing,1,1,2,0.015625,1.2241411864206737,1.1873365425705944,1.209979419521553,7,1.1873365425705944
ccp,california_housing,1,1,8,0.0,1.145700550360467,1.1200586074121277,1.1437318349797376,471,1.1200586074121277
ccp,california_housing,2,2,2,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,2,1.2983144593206155
ccp,california_housing,1,1,1,0.0078125,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,2,2,1,0.0,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,2,2,4,0.0625,1.1315074382123895,1.098206938212532,1.118444957567554,14,1.098206938212532
ccp,california_housing,1,1,2,0.0078125,1.2241411864206737,1.1873365425705944,1.209979419521553,7,1.1873365425705944
ccp,california_housing,1,1,8,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,1,1.2983144593206155
ccp,california_housing,2,2,8,0.0625,1.1315074382123895,1.098206938212532,1.118444957567554,14,1.098206938212532
ccp,california_housing,1,1,2,0.0,1.2241411864206737,1.1873365425705944,1.209979419521553,7,1.1873365425705944
ccp,california_housing,2,2,2,0.25,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,2,2,1,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,2,1.2983144593206155
ccp,california_housing,2,2,4,0.03125,1.110982386132295,1.0764969568778489,1.095762272758377,18,1.0764969568778489
ccp,california_housing,1,1,4,0.0,1.1898469369159388,1.152977269019666,1.1757554883833226,31,1.152977269019666
ccp,california_housing,1,1,8,0.25,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,1,1,2,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,1,1.2983144593206155
ccp,california_housing,2,2,8,0.03125,1.110982386132295,1.0764969568778489,1.095762272758377,18,1.0764969568778489
ccp,california_housing,2,2,2,0.125,1.1683902228165208,1.1311533427202458,1.1519535597467985,8,1.1311533427202458
ccp,california_housing,2,2,1,0.25,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,1,1,4,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,1,1.2983144593206155
ccp,california_housing,2,2,2,0.0625,1.1315074382123895,1.098206938212532,1.118444957567554,14,1.098206938212532
ccp,california_housing,2,2,4,0.015625,1.0902513380493386,1.0552166553685554,1.075567457285813,28,1.0552166553685554
ccp,california_housing,1,1,8,0.125,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,4,4,1,0.015625,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,california_housing,2,2,1,0.125,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,2,2,8,0.015625,1.0869139317287686,1.0525872250774089,1.0720492893046192,30,1.0525872250774089
ccp,california_housing,2,2,2,0.03125,1.1315074382123895,1.098206938212532,1.118444957567554,14,1.098206938212532
ccp,california_housing,1,1,4,0.25,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,2,2,1,0.0625,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,2,2,4,0.0078125,1.0748202144033103,1.0415978121630878,1.059778220152413,42,1.0415978121630878
ccp,california_housing,1,1,8,0.0625,1.2241411864206737,1.1873365425705944,1.209979419521553,7,1.1873365425705944
ccp,california_housing,4,4,1,0.0078125,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,california_housing,2,2,8,0.0078125,1.0601273845802786,1.027643444500134,1.045826142865932,56,1.027643444500134
ccp,california_housing,1,1,4,0.125,1.2591700544468176,1.2194312378166607,1.2433667052345143,3,1.2194312378166607
ccp,california_housing,1,1,8,0.03125,1.2132057445279558,1.1754774656470206,1.1982020471361066,9,1.1754774656470206
ccp,california_housing,2,2,2,0.015625,1.1315074382123895,1.098206938212532,1.118444957567554,14,1.098206938212532
ccp,california_housing,2,2,1,0.03125,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,2,2,8,0.0,0.9845074422844308,0.9716100113696988,0.9921199918741714,962,0.9716100113696988
ccp,california_housing,4,4,1,0.0,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,california_housing,4,4,2,0.0,0.9853734464755788,0.9571443358264704,0.972204781701146,28,0.9571443358264704
ccp,california_housing,4,4,4,0.0,0.8791470543640155,0.8510753038068801,0.8653729866416822,124,0.8510753038068801
ccp,covtype,128,128,2,0.25,1.38560961971829,0.5144037348594049,0.5091434816657057,128,0.5144037348594049
ccp,california_housing,2,2,2,0.0078125,1.1315074382123895,1.098206938212532,1.118444957567554,14,1.098206938212532
ccp,california_housing,2,2,1,0.015625,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,4,4,8,0.25,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,covtype,64,64,1,0.5,1.38560961971829,0.5144037348594049,0.5091434816657057,64,0.5144037348594049
ccp,california_housing,4,4,1,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,4,1.2983144593206155
ccp,california_housing,2,2,8,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,2,1.2983144593206155
ccp,california_housing,4,4,2,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,4,1.2983144593206155
ccp,covtype,16,16,8,0.125,1.38560961971829,0.5144037348594049,0.5091434816657057,16,0.5144037348594049
ccp,california_housing,4,4,4,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,4,1.2983144593206155
ccp,california_housing,2,2,1,0.0078125,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,2,2,4,0.0,1.0668827708400097,1.0334629430046187,1.0519493936367437,62,1.0334629430046187
ccp,california_housing,4,4,8,0.125,1.0657957288308426,1.0321385678915505,1.049479811660878,14,1.0321385678915505
ccp,california_housing,2,2,8,0.25,1.193734542549473,1.154574939471104,1.1763012360752,6,1.154574939471104
ccp,california_housing,4,4,2,0.25,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,california_housing,4,4,1,0.25,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,california_housing,8,8,1,0.0625,0.9431326567027604,0.9153688876158872,0.9264285799016946,24,0.9153688876158872
ccp,california_housing,4,4,4,0.25,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,california_housing,2,2,4,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,2,1.2983144593206155
ccp,california_housing,8,8,2,0.015625,0.8103990242817445,0.788751749027852,0.7972010871894085,56,0.788751749027852
ccp,california_housing,4,4,8,0.0625,0.9882472732165936,0.9585904973385436,0.9739622299206986,26,0.9585904973385436
ccp,california_housing,4,4,1,0.125,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,california_housing,2,2,8,0.125,1.1683902228165208,1.1311533427202458,1.1519535597467985,8,1.1311533427202458
ccp,california_housing,4,4,2,0.125,1.0657957288308426,1.0321385678915505,1.049479811660878,14,1.0321385678915505
ccp,california_housing,4,4,4,0.125,1.0657957288308426,1.0321385678915505,1.049479811660878,14,1.0321385678915505
ccp,california_housing,8,8,1,0.03125,0.9431326567027604,0.9153688876158872,0.9264285799016946,24,0.9153688876158872
ccp,california_housing,8,8,2,0.0078125,0.8103990242817445,0.788751749027852,0.7972010871894085,56,0.788751749027852
ccp,california_housing,4,4,8,0.03125,0.9545173004505232,0.9244022521190218,0.9381262713859786,36,0.9244022521190218
ccp,california_housing,4,4,2,0.0625,1.0008390429882814,0.972237129368157,0.9870807662366908,24,0.972237129368157
ccp,california_housing,4,4,1,0.0625,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,california_housing,8,8,8,0.0,0.4651200035731248,0.5028541648653465,0.5155668534709534,3756,0.5028541648653465
ccp,california_housing,8,8,1,0.015625,0.9431326567027604,0.9153688876158872,0.9264285799016946,24,0.9153688876158872
ccp,california_housing,8,8,4,0.0,0.6556450895692848,0.639597723856067,0.6449281803266597,248,0.639597723856067
ccp,california_housing,4,4,4,0.0625,0.9882472732165936,0.9585904973385436,0.9739622299206986,26,0.9585904973385436
ccp,california_housing,4,4,2,0.03125,0.9853734464755788,0.9571443358264704,0.972204781701146,28,0.9571443358264704
ccp,california_housing,4,4,8,0.015625,0.9196030494724066,0.892189202254014,0.9045159870727444,54,0.892189202254014
ccp,california_housing,4,4,1,0.03125,1.0877407563896484,1.052314333782829,1.070537776052922,12,1.052314333782829
ccp,california_housing,8,8,1,0.0078125,0.9431326567027604,0.9153688876158872,0.9264285799016946,24,0.9153688876158872
ccp,california_housing,8,8,8,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,8,1.2983144593206155
ccp,california_housing,4,4,2,0.015625,0.9853734464755788,0.9571443358264704,0.972204781701146,28,0.9571443358264704
ccp,california_housing,4,4,4,0.03125,0.9545173004505232,0.9244022521190218,0.9381262713859786,36,0.9244022521190218
ccp,california_housing,8,8,4,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,8,1.2983144593206155
ccp,california_housing,4,4,8,0.0078125,0.8684852476625431,0.8418799683332844,0.8546683304244328,110,0.8418799683332844
ccp,california_housing,16,16,1,0.25,1.0877407563896484,1.052314333782829,1.070537776052922,24,1.052314333782829
ccp,california_housing,8,8,2,0.0,0.8103990242817445,0.788751749027852,0.7972010871894085,56,0.788751749027852
ccp,california_housing,4,4,2,0.0078125,0.9853734464755788,0.9571443358264704,0.972204781701146,28,0.9571443358264704
ccp,california_housing,8,8,8,0.25,1.0877407563896484,1.052314333782829,1.070537776052922,16,1.052314333782829
ccp,california_housing,4,4,4,0.015625,0.922703326313771,0.8945931056554471,0.9077633844869372,52,0.8945931056554471
ccp,california_housing,8,8,4,0.25,1.0877407563896484,1.052314333782829,1.070537776052922,16,1.052314333782829
ccp,california_housing,8,8,1,0.0,0.9431326567027604,0.9153688876158872,0.9264285799016946,24,0.9153688876158872
ccp,california_housing,8,8,2,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,8,1.2983144593206155
ccp,california_housing,16,16,1,0.125,0.917296128767308,0.8915329323035198,0.9011567554492986,34,0.8915329323035198
ccp,covtype,32,32,8,0.0,0.7215963420339044,0.8463243045545492,0.8466562825400377,15262,0.8463243045545492
ccp,covtype,64,64,2,0.015625,1.2649210501598291,0.7289214948043287,0.7293271258057021,78,0.7289214948043287
ccp,california_housing,16,16,2,0.0625,0.7722633036601007,0.756183515125754,0.7569632111073542,60,0.756183515125754
ccp,california_housing,4,4,4,0.0078125,0.8963565045338463,0.8684781477554983,0.8816097721282709,80,0.8684781477554983
ccp,california_housing,8,8,8,0.125,0.9302772109685022,0.9047724690354116,0.913867396347335,26,0.9047724690354116
ccp,california_housing,8,8,1,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,8,1.2983144593206155
ccp,california_housing,8,8,4,0.125,0.9302772109685022,0.9047724690354116,0.913867396347335,26,0.9047724690354116
ccp,california_housing,8,8,2,0.25,1.0877407563896484,1.052314333782829,1.070537776052922,16,1.052314333782829
ccp,california_housing,16,16,1,0.0625,0.7969982980494744,0.7782134015433604,0.7823382681517493,48,0.7782134015433604
ccp,california_housing,16,16,2,0.03125,0.6662530575444282,0.6500943237579179,0.6499248707022185,92,0.6500943237579179
ccp,california_housing,8,8,1,0.25,1.0877407563896484,1.052314333782829,1.070537776052922,16,1.052314333782829
ccp,california_housing,4,4,8,0.0,0.7460638754868478,0.7520679566526559,0.7709176745368632,1896,0.7520679566526559
ccp,california_housing,8,8,2,0.125,0.9302772109685022,0.9047724690354116,0.913867396347335,26,0.9047724690354116
ccp,california_housing,8,8,8,0.0625,0.8577209693939892,0.832472390744804,0.842918224182437,40,0.832472390744804
ccp,california_housing,16,16,1,0.03125,0.7969982980494744,0.7782134015433604,0.7823382681517493,48,0.7782134015433604
ccp,california_housing,8,8,4,0.0625,0.8577209693939892,0.832472390744804,0.842918224182437,40,0.832472390744804
ccp,california_housing,8,8,1,0.125,0.9431326567027604,0.9153688876158872,0.9264285799016946,24,0.9153688876158872
ccp,california_housing,8,8,2,0.0625,0.8487961551729818,0.8247681331786777,0.8344340302062472,42,0.8247681331786777
ccp,california_housing,4,4,8,0.5,1.3377202659736318,1.2983144593206155,1.3226407905507958,4,1.2983144593206155
ccp,california_housing,16,16,2,0.015625,0.6464811332399734,0.6326488902975171,0.6310687515715476,106,0.6326488902975171
ccp,california_housing,16,16,1,0.015625,0.7969982980494744,0.7782134015433604,0.7823382681517493,48,0.7782134015433604
ccp,california_housing,8,8,4,0.03125,0.7782326801681999,0.7554007685974583,0.7609876647917687,64,0.7554007685974583
ccp,california_housing,8,8,8,0.03125,0.7782326801681999,0.7554007685974583,0.7609876647917687,64,0.7554007685974583
ccp,california_housing,8,8,2,0.03125,0.8205476120155702,0.7979119025605733,0.8070345742941588,52,0.7979119025605733
ccp,california_housing,16,16,4,0.015625,0.544095693707209,0.5373918232224913,0.5279053257307741,170,0.5373918232224913
ccp,california_housing,32,32,1,0.0,0.6569990854180546,0.6398903988237556,0.6428772123542148,96,0.6398903988237556
