no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
14.0,7.0,13.0,118.0,140.0,24954.0,14480.0,0.0,0.0,0.9870769230769231,64.0,1.0
19.0,3.0,13.0,129.0,126.0,5868.0,12512.0,0.0,0.0,0.9778461538461538,64.0,1.0
19.0,5.0,13.0,160.0,170.0,12857.0,17440.0,0.0,0.0,0.9864615384615385,64.0,1.0
19.0,7.0,13.0,146.0,168.0,32914.0,17216.0,0.0,0.0,0.9926153846153846,64.0,1.0
29.0,3.0,14.0,197.0,187.0,9250.0,18544.0,0.0,0.0,0.9913846153846154,64.0,1.0
29.0,5.0,15.0,212.0,220.0,18379.0,22240.0,0.0,0.0,0.9913846153846154,64.0,1.0
29.0,7.0,13.0,189.0,210.0,52199.0,21120.0,0.0,0.0,0.992,64.0,1.0
31.0,3.0,14.0,203.0,193.0,9632.0,19056.0,0.0,0.0,0.9913846153846154,64.0,1.0
30.0,5.0,15.0,216.0,224.0,18891.0,22608.0,0.0,0.0,0.9913846153846154,64.0,1.0
30.0,7.0,15.0,195.0,214.0,53918.0,21488.0,0.0,0.0,0.992,64.0,1.0
31.0,3.0,14.0,203.0,193.0,9632.0,19056.0,0.0,0.0,0.9913846153846154,64.0,1.0
30.0,5.0,15.0,216.0,224.0,18891.0,22608.0,0.0,0.0,0.9913846153846154,64.0,1.0
30.0,7.0,15.0,195.0,214.0,53918.0,21488.0,0.0,0.0,0.992,64.0,1.0
31.0,3.0,14.0,203.0,193.0,9632.0,19056.0,0.0,0.0,0.9913846153846154,64.0,1.0
30.0,5.0,15.0,216.0,224.0,18891.0,22608.0,0.0,0.0,0.9913846153846154,64.0,1.0
30.0,7.0,15.0,195.0,214.0,53918.0,21488.0,0.0,0.0,0.992,64.0,1.0
31.0,3.0,14.0,203.0,193.0,9632.0,19056.0,0.0,0.0,0.9913846153846154,64.0,1.0
30.0,5.0,15.0,216.0,224.0,18891.0,22608.0,0.0,0.0,0.9913846153846154,64.0,1.0
30.0,7.0,15.0,195.0,214.0,53918.0,21488.0,0.0,0.0,0.992,64.0,1.0
4.0,3.0,7.0,32.0,35.0,1357.0,3520.0,0.0,0.0,0.9501538461538461,128.0,1.0
4.0,5.0,10.0,38.0,42.0,2670.0,4304.0,0.0,0.0,0.9667692307692307,128.0,1.0
4.0,7.0,11.0,38.0,43.0,6970.0,4416.0,0.0,0.0,0.9667692307692307,128.0,1.0
9.0,3.0,7.0,64.0,65.0,2783.0,6480.0,0.0,0.0,0.9778461538461538,128.0,1.0
9.0,5.0,10.0,71.0,73.0,5487.0,7376.0,0.0,0.0,0.9778461538461538,128.0,1.0
9.0,7.0,11.0,71.0,74.0,15069.0,7488.0,0.0,0.0,0.9833846153846154,128.0,1.0
14.0,3.0,9.0,92.0,90.0,4306.0,8880.0,0.0,0.0,0.9778461538461538,128.0,1.0
14.0,5.0,11.0,99.0,98.0,8498.0,9776.0,0.0,0.0,0.9778461538461538,128.0,1.0
14.0,7.0,12.0,99.0,99.0,24320.0,9888.0,0.0,0.0,0.9778461538461538,128.0,1.0
19.0,3.0,9.0,116.0,114.0,5528.0,11168.0,0.0,0.0,0.9778461538461538,128.0,1.0
19.0,5.0,11.0,127.0,126.0,11178.0,12512.0,0.0,0.0,0.9864615384615385,128.0,1.0
19.0,7.0,12.0,125.0,125.0,32213.0,12400.0,0.0,0.0,0.9778461538461538,128.0,1.0
