no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
41.0,7.0,25.0,321.0,259.0,80543.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
42.0,3.0,20.0,289.0,229.0,14079.0,22208.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
41.0,5.0,25.0,321.0,259.0,28127.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
41.0,7.0,25.0,321.0,259.0,80543.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
42.0,3.0,20.0,289.0,229.0,14079.0,22208.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
41.0,5.0,25.0,321.0,259.0,28127.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
41.0,7.0,25.0,321.0,259.0,80543.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
14.0,3.0,16.0,139.0,101.0,6001.0,10112.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
14.0,5.0,22.0,170.0,125.0,11428.0,12800.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
14.0,7.0,22.0,170.0,125.0,28708.0,12800.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
19.0,3.0,17.0,177.0,132.0,8016.0,13184.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
19.0,5.0,23.0,212.0,163.0,15348.0,16656.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
19.0,7.0,23.0,212.0,163.0,40308.0,16656.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
42.0,3.0,20.0,289.0,229.0,14079.0,22208.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
41.0,5.0,25.0,321.0,259.0,28127.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
41.0,7.0,25.0,321.0,259.0,80543.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
29.0,3.0,19.0,236.0,184.0,11027.0,18208.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
29.0,5.0,25.0,283.0,225.0,21933.0,22800.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
29.0,7.0,25.0,283.0,225.0,59373.0,22800.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
39.0,3.0,20.0,278.0,221.0,13401.0,21552.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
39.0,5.0,25.0,315.0,255.0,27108.0,25360.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
39.0,7.0,25.0,315.0,255.0,77028.0,25360.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
4.0,3.0,11.0,53.0,37.0,2223.0,3744.0,0.0,0.0,0.9385964912280702,0.000976562,0.0078125
