model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,nodes
ccp,wine,2,2,1,0.03125,1.2784639573472254,0.44384615384615383,14
cegb,breastcancer,1,1,2,0.25,0.6263736263736264,0.631578947368421,3
ccp,covtype,32,32,1,0.5,1.3856916045032899,0.5129041418896242,32
ccp,wine,64,64,4,0.25,1.2784639573472254,0.44384615384615383,448
ccp,wine,8,8,8,0.0625,1.2784639573472254,0.44384615384615383,56
ccp,wine,32,32,1,0.125,1.2784639573472254,0.44384615384615383,224
ccp,wine,4,4,4,0.015625,1.2430353526369018,0.44384615384615383,36
ccp,california_housing,256,256,4,0.25,1.0861953519355538,1.0709015580552312,264
cegb,breastcancer,1,1,4,0.0625,0.6263736263736264,0.631578947368421,9
cegb,breastcancer,2,2,8,0.125,0.6263736263736264,0.631578947368421,14
ccp,wine,16,16,4,0.0,0.9009160465645116,0.5723076923076923,3240
ccp,wine,2,2,2,0.0078125,1.238184780116312,0.44384615384615383,26
lgbm_base,kr-vs-kp,16,16,1,0.0,0.9088419405320813,0.8859375,48
lgbm_quant,kr-vs-kp,16,16,1,0.0,0.9088419405320813,0.8859375,48
cegb,breastcancer,1,1,8,0.015625,0.6263736263736264,0.631578947368421,9
ccp,wine,1,1,4,0.25,1.2784639573472254,0.44384615384615383,7
cegb,breastcancer,4,4,1,0.03125,0.9076923076923077,0.8333333333333334,12
lgbm_base,kr-vs-kp,16,16,2,0.0,0.9088419405320813,0.8859375,108
lgbm_quant,kr-vs-kp,16,16,2,0.0,0.9088419405320813,0.8859375,108
cegb,breastcancer,2,2,2,0.0,0.6263736263736264,0.631578947368421,14
cegb,breastcancer,4,4,2,0.0078125,0.9472527472527472,0.8859649122807017,28
ccp,kin8nm,128,128,1,0.25,0.06967849062757504,0.06868760694503105,128
lgbm_base,kr-vs-kp,32,32,1,0.0,0.9088419405320813,0.8859375,96
ccp,wine,8,8,2,0.25,1.2784639573472254,0.44384615384615383,56
lgbm_quant,kr-vs-kp,32,32,1,0.0,0.9088419405320813,0.8859375,96
cegb,breastcancer,4,3,8,0.5,0.9296703296703297,0.868421052631579,9
ccp,wine,128,128,1,0.015625,1.2368394505863347,0.44384615384615383,906
ccp,wine,1,1,8,0.0625,1.2784639573472254,0.44384615384615383,7
ccp,kin8nm,512,512,2,0.0078125,0.06023306448398937,0.059644785344419166,520
cegb,breastcancer,8,8,1,0.125,0.9428571428571428,0.9122807017543859,24
ccp,kin8nm,256,256,2,0.25,0.06967849062757504,0.06868760694503105,256
ccp,wine,64,64,2,0.5,1.2784639573472254,0.44384615384615383,448
ccp,wine,2,2,8,0.5,1.2784639573472254,0.44384615384615383,14
ccp,wine,4,4,1,0.125,1.2784639573472254,0.44384615384615383,28
ccp,covtype,16,16,2,0.0,1.112227601154179,0.7360653339414646,112
cegb,breastcancer,2,2,4,0.25,0.6263736263736264,0.631578947368421,6
ccp,california_housing,512,512,2,0.0078125,0.424142007619752,0.4305135292912283,738
ccp,wine,16,16,1,0.0078125,1.2049561301076663,0.5146153846153846,136
ccp,kin8nm,256,256,4,0.25,0.06967849062757504,0.06868760694503105,256
ccp,wine,4,4,2,0.03125,1.2784639573472254,0.44384615384615383,28
ccp,wine,16,16,8,0.5,1.2784639573472254,0.44384615384615383,112
ccp,kin8nm,64,64,8,0.5,0.06967849062757504,0.06868760694503105,64
ccp,kin8nm,32,32,8,0.0625,0.06967849062757504,0.06868760694503105,32
ccp,california_housing,128,128,1,0.0625,0.7723216137171374,0.762825673517669,164
ccp,kin8nm,512,512,1,0.0078125,0.06023306448398937,0.059644785344419166,520
ccp,kin8nm,128,128,2,0.015625,0.06658370978511267,0.06572723658169505,130
ccp,wine,8,8,1,0.0,1.1629523308675314,0.5376923076923077,168
ccp,wine,2,2,1,0.015625,1.2578952801911771,0.44384615384615383,18
ccp,wine,32,32,2,0.03125,1.2784639573472254,0.44384615384615383,224
cegb,breastcancer,1,1,2,0.125,0.6263736263736264,0.631578947368421,7
ccp,wine,8,8,4,0.0625,1.2784639573472254,0.44384615384615383,56
ccp,wine,256,256,2,0.03125,1.2784639573472254,0.44384615384615383,1792
ccp,wine,32,32,4,0.015625,1.2368394511400338,0.44384615384615383,234
ccp,kin8nm,128,128,4,0.015625,0.06658370978511267,0.06572723658169505,130
cegb,breastcancer,1,1,4,0.03125,0.6263736263736264,0.631578947368421,9
ccp,wine,4,4,4,0.0078125,1.2166912862656911,0.5338461538461539,48
cegb,breastcancer,2,2,8,0.0625,0.6263736263736264,0.631578947368421,16
cegb,breastcancer,4,4,1,0.015625,0.9076923076923077,0.8333333333333334,12
ccp,kin8nm,128,128,8,0.03125,0.06967849062757504,0.06868760694503105,128
ccp,kin8nm,1024,1024,1,0.5,0.06967849062757504,0.06868760694503105,1024
cegb,breastcancer,1,1,8,0.0078125,0.6263736263736264,0.631578947368421,9
ccp,wine,32,32,1,0.0625,1.2784639573472254,0.44384615384615383,224
cegb,breastcancer,8,8,4,0.0078125,0.9692307692307692,0.8947368421052632,78
cegb,breastcancer,8,8,2,0.03125,0.9626373626373627,0.8859649122807017,54
ccp,wine,2,2,4,0.0,1.150786297066836,0.5238461538461539,380
cegb,breastcancer,4,4,4,0.0,0.9384615384615385,0.8771929824561403,62
cegb,breastcancer,2,2,2,0.5,0.6263736263736264,0.631578947368421,6
ccp,wine,8,8,8,0.03125,1.2784639573472254,0.44384615384615383,56
cegb,breastcancer,4,4,8,0.25,0.9076923076923077,0.8333333333333334,12
ccp,covtype,32,32,4,0.0625,1.3856916045032899,0.5129041418896242,32
ccp,california_housing,64,64,8,0.25,1.0861953519355538,1.0709015580552312,72
ccp,california_housing,512,512,4,0.0078125,0.40173260488550394,0.4131964332984196,834
ccp,wine,8,8,2,0.125,1.2784639573472254,0.44384615384615383,56
cegb,breastcancer,8,8,1,0.0625,0.9428571428571428,0.9122807017543859,24
cegb,breastcancer,16,3,1,0.5,0.9296703296703297,0.868421052631579,9
ccp,covtype,4,4,1,0.125,1.3856916045032905,0.5129041418896242,4
ccp,kin8nm,128,128,1,0.125,0.06967849062757504,0.06868760694503105,128
ccp,california_housing,256,256,8,0.5,1.3361286263161214,1.3136235330402446,256
lgbm_base,kr-vs-kp,16,16,8,0.0,0.9757433489827856,0.975,922
lgbm_quant,kr-vs-kp,16,16,8,0.0,0.9757433489827856,0.975,922
ccp,wine,16,16,4,0.5,1.2784639573472254,0.44384615384615383,112
ccp,wine,2,2,8,0.25,1.2784639573472254,0.44384615384615383,14
cegb,breastcancer,2,2,4,0.125,0.6263736263736264,0.631578947368421,14
ccp,california_housing,128,128,4,0.0078125,0.40173260488550394,0.4131964332984196,450
ccp,california_housing,1024,1024,1,0.0,0.31524178700851413,0.3345931280194026,3072
ccp,wine,4,4,1,0.0625,1.2784639573472254,0.44384615384615383,28
ccp,mushroom,1024,1024,4,0.25,1.3844771807698029,0.5046153846153846,1024
ccp,wine,4,4,2,0.015625,1.2430353526369018,0.44384615384615383,36
ccp,wine,16,16,2,0.0,1.0506881634686869,0.5407692307692308,784
cegb,breastcancer,16,13,2,0.125,0.9582417582417583,0.9210526315789473,47
ccp,kin8nm,1024,1024,4,0.0625,0.06967849062757504,0.06868760694503105,1024
lgbm_base,kr-vs-kp,16,16,4,0.0,0.9440532081377152,0.928125,294
lgbm_quant,kr-vs-kp,16,16,4,0.0,0.9440532081377152,0.928125,294
cegb,breastcancer,16,16,4,0.03125,0.9824175824175824,0.9298245614035088,104
ccp,wine,512,512,1,0.5,1.2784639573472254,0.44384615384615383,3584
cegb,breastcancer,1,1,2,0.0625,0.6263736263736264,0.631578947368421,7
cegb,breastcancer,16,16,8,0.0078125,0.9846153846153847,0.9298245614035088,150
ccp,wine,8,8,1,0.5,1.2784639573472254,0.44384615384615383,56
ccp,covtype,8,8,4,0.125,1.3856916045032905,0.5129041418896242,8
ccp,california_housing,256,256,2,0.0625,0.7603636749345709,0.750698820749206,302
ccp,covtype,4,4,4,0.0078125,1.2547978477986579,0.7312203643623658,20
ccp,wine,8,8,4,0.03125,1.2784639573472254,0.44384615384615383,56
cegb,breastcancer,1,1,4,0.015625,0.6263736263736264,0.631578947368421,9
ccp,kin8nm,256,256,2,0.125,0.06967849062757504,0.06868760694503105,256
cegb,breastcancer,2,2,8,0.03125,0.6263736263736264,0.631578947368421,16
ccp,wine,64,64,2,0.25,1.2784639573472254,0.44384615384615383,448
cegb,breastcancer,4,4,1,0.0078125,0.9076923076923077,0.8333333333333334,12
cegb,breastcancer,8,8,8,0.0,0.9604395604395605,0.9122807017543859,182
cegb,breastcancer,2,2,1,0.0,0.6263736263736264,0.631578947368421,6
ccp,wine,32,32,2,0.015625,1.2368394511400338,0.44384615384615383,234
ccp,wine,128,128,1,0.0078125,1.2049541221266846,0.5146153846153846,920
ccp,wine,64,64,4,0.125,1.2784639573472254,0.44384615384615383,448
ccp,covtype,8,8,2,0.0625,1.3856916045032905,0.5129041418896242,8
ccp,wine,256,256,1,0.0625,1.2784639573472254,0.44384615384615383,1792
cegb,breastcancer,4,3,4,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,32,3,2,0.5,0.9296703296703297,0.868421052631579,9
ccp,wine,32,32,8,0.0078125,1.1957180998703518,0.5392307692307692,254
cegb,breastcancer,2,2,2,0.25,0.6263736263736264,0.631578947368421,6
cegb,breastcancer,8,8,2,0.015625,0.9626373626373627,0.8859649122807017,56
cegb,breastcancer,4,4,8,0.125,0.9494505494505494,0.9122807017543859,20
ccp,wine,16,16,8,0.25,1.2784639573472254,0.44384615384615383,112
ccp,wine,4,4,8,0.0,0.844670100317805,0.5907692307692308,6828
cegb,breastcancer,8,8,1,0.03125,0.9428571428571428,0.9122807017543859,24
cegb,breastcancer,32,13,4,0.125,0.9582417582417583,0.9210526315789473,47
cegb,breastcancer,16,7,1,0.25,0.9428571428571428,0.9122807017543859,21
ccp,kin8nm,64,64,8,0.25,0.06967849062757504,0.06868760694503105,64
ccp,wine,32,32,1,0.03125,1.2784639573472254,0.44384615384615383,224
ccp,wine,8,8,2,0.0625,1.2784639573472254,0.44384615384615383,56
cegb,breastcancer,2,2,4,0.0625,0.6263736263736264,0.631578947368421,16
cegb,breastcancer,32,26,8,0.03125,0.9824175824175824,0.9385964912280702,152
cegb,breastcancer,64,64,1,0.0078125,0.9868131868131869,0.956140350877193,192
ccp,wine,8,8,8,0.015625,1.2368396950933296,0.44384615384615383,66
ccp,california_housing,1024,1024,2,0.125,0.9047771572257919,0.8899500342042942,1044
cegb,breastcancer,64,3,4,0.5,0.9296703296703297,0.868421052631579,9
ccp,kin8nm,128,128,1,0.0625,0.06967849062757504,0.06868760694503105,128
ccp,wine,32,32,4,0.0078125,1.1957180998703518,0.5392307692307692,254
ccp,kin8nm,128,128,4,0.0078125,0.06023306448398937,0.059644785344419166,136
cegb,breastcancer,64,13,8,0.125,0.9582417582417583,0.9210526315789473,47
cegb,breastcancer,16,16,2,0.0625,0.9758241758241758,0.9298245614035088,82
ccp,wine,16,16,4,0.25,1.2784639573472254,0.44384615384615383,112
cegb,breastcancer,16,16,4,0.015625,0.9824175824175824,0.9385964912280702,136
cegb,breastcancer,1,1,2,0.03125,0.6263736263736264,0.631578947368421,7
cegb,breastcancer,32,32,1,0.0,0.9736263736263736,0.9298245614035088,96
ccp,wine,128,128,4,0.0,0.5221459931703695,0.6269230769230769,25238
ccp,california_housing,512,512,2,0.0,0.22821618841579427,0.2621247093453953,3574
ccp,kin8nm,256,256,4,0.125,0.06967849062757504,0.06868760694503105,256
ccp,wine,16,16,2,0.5,1.2784639573472254,0.44384615384615383,112
cegb,breastcancer,128,34,1,0.03125,0.9736263736263736,0.9298245614035088,102
ccp,wine,8,8,1,0.25,1.2784639573472254,0.44384615384615383,56
ccp,wine,64,64,8,0.0625,1.2784639573472254,0.44384615384615383,448
cegb,breastcancer,1,1,4,0.0078125,0.6263736263736264,0.631578947368421,9
cegb,breastcancer,4,4,2,0.0,0.9472527472527472,0.8859649122807017,28
ccp,kin8nm,512,512,2,0.0,0.02476489547862044,0.031042163202625046,3546
cegb,breastcancer,2,2,1,0.5,0.6263736263736264,0.631578947368421,6
cegb,breastcancer,2,2,8,0.015625,0.6263736263736264,0.631578947368421,20
cegb,breastcancer,8,3,8,0.5,0.9296703296703297,0.868421052631579,9
ccp,kin8nm,1024,1024,8,0.03125,0.06967849062757504,0.06868760694503105,1024
ccp,kin8nm,256,256,8,0.25,0.06967849062757504,0.06868760694503105,256
ccp,wine,8,8,4,0.015625,1.2368396950933296,0.44384615384615383,66
cegb,breastcancer,32,7,2,0.25,0.9428571428571428,0.9122807017543859,21
ccp,kin8nm,1024,1024,8,0.0078125,0.06023306448398937,0.059644785344419166,1032
ccp,wine,128,128,8,0.5,1.2784639573472254,0.44384615384615383,896
cegb,breastcancer,8,8,2,0.0078125,0.9692307692307692,0.9122807017543859,56
ccp,covtype,2,2,8,0.25,1.3856916045032905,0.5129041418896242,2
ccp,kin8nm,1024,1024,8,0.5,0.06967849062757504,0.06868760694503105,1024
cegb,breastcancer,4,4,4,0.25,0.9076923076923077,0.8333333333333334,12
cegb,breastcancer,128,41,2,0.0078125,0.9956043956043956,0.956140350877193,259
cegb,breastcancer,4,4,8,0.0625,0.9494505494505494,0.8771929824561403,28
cegb,breastcancer,2,2,2,0.125,0.6263736263736264,0.631578947368421,14
cegb,breastcancer,128,3,8,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,8,8,1,0.015625,0.9428571428571428,0.9122807017543859,24
ccp,kin8nm,1024,1024,2,0.0625,0.06967849062757504,0.06868760694503105,1024
cegb,breastcancer,16,14,1,0.125,0.9516483516483516,0.9035087719298246,42
cegb,breastcancer,32,20,4,0.0625,0.9736263736263736,0.9122807017543859,92
ccp,kin8nm,1024,1024,8,0.125,0.06967849062757504,0.06868760694503105,1024
ccp,covtype,4,4,1,0.0625,1.3856916045032905,0.5129041418896242,4
ccp,covtype,32,32,2,0.0625,1.3856916045032899,0.5129041418896242,32
cegb,breastcancer,256,14,1,0.125,0.9516483516483516,0.9035087719298246,42
cegb,breastcancer,256,26,2,0.03125,0.9824175824175824,0.9385964912280702,138
ccp,wine,32,32,2,0.0078125,1.1957180998703518,0.5392307692307692,254
cegb,breastcancer,2,2,4,0.03125,0.6263736263736264,0.631578947368421,16
cegb,breastcancer,64,64,2,0.0,0.9978021978021978,0.956140350877193,442
cegb,breastcancer,32,32,8,0.015625,0.9978021978021978,0.956140350877193,258
ccp,wine,64,64,1,0.0,1.1139335247991544,0.5446153846153846,1344
ccp,kin8nm,1024,1024,1,0.25,0.06967849062757504,0.06868760694503105,1024
cegb,breastcancer,64,7,4,0.25,0.9428571428571428,0.9122807017543859,21
cegb,breastcancer,256,37,4,0.0078125,0.9978021978021978,0.956140350877193,353
ccp,wine,32,32,1,0.015625,1.2368394511400338,0.44384615384615383,234
ccp,wine,256,256,4,0.0078125,1.195718045597772,0.5392307692307692,1822
cegb,breastcancer,64,20,8,0.0625,0.9736263736263736,0.9122807017543859,92
ccp,wine,64,64,2,0.125,1.2784639573472254,0.44384615384615383,448
cegb,breastcancer,16,16,2,0.03125,0.978021978021978,0.9473684210526315,94
ccp,kin8nm,256,256,2,0.0625,0.06967849062757504,0.06868760694503105,256
cegb,breastcancer,16,16,4,0.0078125,0.9846153846153847,0.9298245614035088,150
ccp,kin8nm,128,128,8,0.015625,0.06658370978511267,0.06572723658169505,130
ccp,california_housing,256,256,4,0.125,0.9047771572257919,0.8899500342042942,276
ccp,california_housing,128,128,8,0.03125,0.6262472499309512,0.6244177930587176,218
cegb,breastcancer,1,1,2,0.015625,0.6263736263736264,0.631578947368421,7
ccp,kin8nm,512,512,8,0.0625,0.06967849062757504,0.06868760694503105,512
ccp,wine,8,8,8,0.0078125,1.1986869429352431,0.5346153846153846,84
cegb,breastcancer,128,48,1,0.015625,0.978021978021978,0.9385964912280702,144
ccp,kin8nm,512,512,4,0.0,0.007065161569489692,0.017940337802136972,14474
cegb,breastcancer,32,3,1,0.5,0.9296703296703297,0.868421052631579,9
ccp,wine,16,16,8,0.125,1.2784639573472254,0.44384615384615383,112
cegb,breastcancer,512,3,1,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,1,1,8,0.0,0.6263736263736264,0.631578947368421,17
cegb,breastcancer,2,2,8,0.0078125,0.6263736263736264,0.631578947368421,20
cegb,breastcancer,2,2,1,0.25,0.6263736263736264,0.631578947368421,6
cegb,breastcancer,4,3,2,0.5,0.9296703296703297,0.868421052631579,9
ccp,covtype,16,16,4,0.0,1.0197534967998907,0.7699198815865339,496
ccp,wine,16,16,2,0.25,1.2784639573472254,0.44384615384615383,112
ccp,wine,16,16,4,0.125,1.2784639573472254,0.44384615384615383,112
ccp,wine,512,512,2,0.125,1.2784639573472254,0.44384615384615383,3584
cegb,breastcancer,8,8,4,0.0,0.9604395604395605,0.9122807017543859,122
cegb,breastcancer,32,13,2,0.125,0.9582417582417583,0.9210526315789473,47
cegb,breastcancer,8,7,8,0.25,0.9428571428571428,0.9122807017543859,21
cegb,breastcancer,512,13,2,0.125,0.9582417582417583,0.9210526315789473,47
ccp,wine,1,1,1,0.0,1.2487779252476845,0.44384615384615383,21
ccp,covtype,4,4,8,0.03125,1.3618863609742327,0.6654131132586938,6
cegb,breastcancer,512,26,4,0.03125,0.9824175824175824,0.9385964912280702,152
cegb,breastcancer,4,4,4,0.125,0.9494505494505494,0.9122807017543859,20
ccp,covtype,32,32,1,0.25,1.3856916045032899,0.5129041418896242,32
cegb,breastcancer,4,4,8,0.03125,0.9494505494505494,0.8771929824561403,28
cegb,breastcancer,128,128,4,0.0,1.0,0.9473684210526315,2402
cegb,breastcancer,8,8,1,0.0078125,0.9428571428571428,0.9122807017543859,24
cegb,breastcancer,128,7,8,0.25,0.9428571428571428,0.9122807017543859,21
cegb,breastcancer,2,2,2,0.0625,0.6263736263736264,0.631578947368421,14
cegb,breastcancer,32,26,4,0.03125,0.9824175824175824,0.9385964912280702,152
cegb,breastcancer,16,16,1,0.0625,0.9516483516483516,0.9210526315789473,48
ccp,wine,64,64,4,0.0625,1.2784639573472254,0.44384615384615383,448
cegb,breastcancer,512,13,8,0.125,0.9582417582417583,0.9210526315789473,47
cegb,breastcancer,256,33,2,0.015625,0.9934065934065934,0.956140350877193,193
cegb,breastcancer,2,2,4,0.015625,0.6263736263736264,0.631578947368421,20
cegb,breastcancer,256,22,1,0.0625,0.9604395604395605,0.9210526315789473,66
cegb,breastcancer,32,32,8,0.0078125,0.9956043956043956,0.956140350877193,312
cegb,breastcancer,64,3,2,0.5,0.9296703296703297,0.868421052631579,9
ccp,wine,128,128,2,0.0,0.871853795684476,0.5684615384615385,6170
cegb,breastcancer,64,13,4,0.125,0.9582417582417583,0.9210526315789473,47
cegb,breastcancer,256,256,8,0.0,1.0,0.956140350877193,6026
ccp,wine,256,256,2,0.015625,1.2368394505863347,0.44384615384615383,1802
cegb,breastcancer,64,26,8,0.03125,0.9824175824175824,0.9385964912280702,152
cegb,breastcancer,16,16,2,0.015625,0.9824175824175824,0.9473684210526315,102
cegb,breastcancer,16,16,8,0.0,0.989010989010989,0.956140350877193,434
cegb,breastcancer,512,37,8,0.0078125,0.9956043956043956,0.956140350877193,357
ccp,wine,256,256,1,0.03125,1.2784639573472254,0.44384615384615383,1792
ccp,covtype,16,16,2,0.5,1.3856916045032899,0.5129041418896242,16
ccp,wine,32,32,1,0.0078125,1.2049541762700462,0.5146153846153846,248
cegb,breastcancer,1,1,2,0.0078125,0.6263736263736264,0.631578947368421,7
cegb,breastcancer,128,68,1,0.0078125,0.9868131868131869,0.956140350877193,204
cegb,breastcancer,32,7,1,0.25,0.9428571428571428,0.9122807017543859,21
ccp,wine,64,64,1,0.5,1.2784639573472254,0.44384615384615383,448
cegb,breastcancer,512,7,1,0.25,0.9428571428571428,0.9122807017543859,21
ccp,wine,16,16,1,0.0,1.181784918931373,0.5407692307692308,336
cegb,breastcancer,1,1,8,0.5,0.6263736263736264,0.631578947368421,3
ccp,kin8nm,128,128,8,0.0,0.0012546394712076893,0.013587124540235637,39170
cegb,breastcancer,4,4,1,0.0,0.9076923076923077,0.8333333333333334,12
cegb,breastcancer,2,2,1,0.125,0.6263736263736264,0.631578947368421,6
cegb,breastcancer,4,4,2,0.25,0.9076923076923077,0.8333333333333334,12
cegb,breastcancer,32,20,2,0.0625,0.9758241758241758,0.9298245614035088,94
cegb,breastcancer,8,8,8,0.125,0.9604395604395605,0.9210526315789473,32
ccp,wine,32,32,4,0.0,0.7943134856716877,0.5930769230769231,6498
ccp,kin8nm,256,256,4,0.0625,0.06967849062757504,0.06868760694503105,256
cegb,breastcancer,512,20,2,0.0625,0.9758241758241758,0.9298245614035088,94
cegb,breastcancer,8,3,4,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,4,4,4,0.0625,0.9494505494505494,0.8771929824561403,28
ccp,wine,1,1,1,0.5,1.2784639573472254,0.44384615384615383,7
cegb,breastcancer,512,32,4,0.015625,0.9978021978021978,0.956140350877193,258
cegb,breastcancer,128,3,4,0.5,0.9296703296703297,0.868421052631579,9
ccp,wine,32,32,8,0.0,0.26635399436072066,0.6469230769230769,64096
ccp,kin8nm,512,512,2,0.5,0.06967849062757504,0.06868760694503105,512
cegb,breastcancer,128,13,8,0.125,0.9582417582417583,0.9210526315789473,47
cegb,breastcancer,8,8,2,0.0,0.9560439560439561,0.8859649122807017,56
cegb,breastcancer,4,4,8,0.015625,0.9384615384615385,0.8771929824561403,38
cegb,breastcancer,2,2,2,0.03125,0.6263736263736264,0.631578947368421,14
cegb,breastcancer,16,16,1,0.03125,0.9516483516483516,0.9210526315789473,48
ccp,california_housing,1024,1024,1,0.5,1.3361286263161214,1.3136235330402446,1024
ccp,wine,64,64,2,0.0625,1.2784639573472254,0.44384615384615383,448
cegb,breastcancer,32,32,4,0.015625,0.9978021978021978,0.956140350877193,258
ccp,wine,16,16,4,0.0625,1.2784639573472254,0.44384615384615383,112
cegb,breastcancer,256,41,2,0.0078125,0.9956043956043956,0.956140350877193,259
cegb,breastcancer,256,34,1,0.03125,0.9736263736263736,0.9298245614035088,102
cegb,breastcancer,2,2,4,0.0078125,0.6263736263736264,0.631578947368421,20
cegb,breastcancer,512,20,8,0.0625,0.9736263736263736,0.9122807017543859,92
ccp,wine,16,16,8,0.0625,1.2784639573472254,0.44384615384615383,112
cegb,breastcancer,64,64,1,0.0,0.9868131868131869,0.956140350877193,192
cegb,breastcancer,64,7,2,0.25,0.9428571428571428,0.9122807017543859,21
cegb,breastcancer,256,3,8,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,64,20,4,0.0625,0.9736263736263736,0.9122807017543859,92
cegb,breastcancer,64,32,8,0.015625,0.9978021978021978,0.956140350877193,258
ccp,california_housing,128,128,8,0.0,0.05073500800857608,0.21487346789981995,45292
cegb,breastcancer,16,16,2,0.0078125,0.9846153846153847,0.956140350877193,106
cegb,breastcancer,1024,1024,1,0.0,1.0,0.9736842105263158,3072
cegb,breastcancer,16,3,8,0.5,0.9296703296703297,0.868421052631579,9
ccp,kin8nm,512,512,8,0.0,8.54144051252055e-05,0.012923903417846905,118008
cegb,breastcancer,1,1,4,0.0,0.6263736263736264,0.631578947368421,15
ccp,kin8nm,1024,1024,1,0.125,0.06967849062757504,0.06868760694503105,1024
cegb,breastcancer,128,128,2,0.0,1.0,0.956140350877193,886
ccp,wine,512,512,1,0.25,1.2784639573472254,0.44384615384615383,3584
cegb,breastcancer,32,14,1,0.125,0.9516483516483516,0.9035087719298246,42
cegb,breastcancer,512,14,1,0.125,0.9516483516483516,0.9035087719298246,42
cegb,breastcancer,1024,3,2,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,1,1,8,0.25,0.6263736263736264,0.631578947368421,3
cegb,breastcancer,4,3,1,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,2,2,1,0.0625,0.6263736263736264,0.631578947368421,6
cegb,breastcancer,1024,13,4,0.125,0.9582417582417583,0.9210526315789473,47
cegb,breastcancer,4,4,2,0.125,0.9494505494505494,0.9122807017543859,20
cegb,breastcancer,512,26,2,0.03125,0.9824175824175824,0.9385964912280702,138
cegb,breastcancer,8,8,8,0.0625,0.967032967032967,0.8947368421052632,52
cegb,breastcancer,8,7,4,0.25,0.9428571428571428,0.9122807017543859,21
cegb,breastcancer,4,4,4,0.03125,0.9494505494505494,0.8771929824561403,28
cegb,breastcancer,32,26,2,0.03125,0.9824175824175824,0.9385964912280702,138
ccp,wine,1,1,1,0.25,1.2784639573472254,0.44384615384615383,7
cegb,breastcancer,512,37,4,0.0078125,0.9978021978021978,0.956140350877193,353
ccp,wine,32,32,2,0.0,1.000253828841137,0.5492307692307692,1560
cegb,breastcancer,128,7,4,0.25,0.9428571428571428,0.9122807017543859,21
cegb,breastcancer,128,20,8,0.0625,0.9736263736263736,0.9122807017543859,92
cegb,breastcancer,4,4,8,0.0078125,0.9384615384615385,0.8771929824561403,38
cegb,breastcancer,8,3,2,0.5,0.9296703296703297,0.868421052631579,9
ccp,wine,128,128,4,0.5,1.2784639573472254,0.44384615384615383,896
ccp,kin8nm,128,128,8,0.0078125,0.06023306448398937,0.059644785344419166,136
cegb,breastcancer,2,2,2,0.015625,0.6263736263736264,0.631578947368421,14
cegb,breastcancer,16,16,1,0.015625,0.9516483516483516,0.9210526315789473,48
cegb,breastcancer,1024,3,8,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,32,32,4,0.0078125,0.9956043956043956,0.956140350877193,312
cegb,breastcancer,256,48,1,0.015625,0.978021978021978,0.9385964912280702,144
ccp,wine,64,64,1,0.25,1.2784639573472254,0.44384615384615383,448
cegb,breastcancer,256,256,4,0.0,1.0,0.956140350877193,3886
cegb,breastcancer,2,2,8,0.0,0.6263736263736264,0.631578947368421,38
cegb,breastcancer,512,26,8,0.03125,0.9824175824175824,0.9385964912280702,152
ccp,wine,64,64,8,0.03125,1.2784639573472254,0.44384615384615383,448
cegb,breastcancer,64,13,2,0.125,0.9582417582417583,0.9210526315789473,47
ccp,covtype,8,8,4,0.0625,1.3856916045032905,0.5129041418896242,8
cegb,breastcancer,64,3,1,0.5,0.9296703296703297,0.868421052631579,9
ccp,california_housing,512,512,2,0.5,1.3361286263161214,1.3136235330402446,512
cegb,breastcancer,64,26,4,0.03125,0.9824175824175824,0.9385964912280702,152
cegb,breastcancer,256,7,8,0.25,0.9428571428571428,0.9122807017543859,21
ccp,wine,64,64,4,0.03125,1.2784639573472254,0.44384615384615383,448
cegb,breastcancer,64,37,8,0.0078125,0.9956043956043956,0.956140350877193,357
ccp,covtype,64,64,2,0.5,1.3856916045032899,0.5129041418896242,64
cegb,breastcancer,1024,3,1,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,16,7,8,0.25,0.9428571428571428,0.9122807017543859,21
cegb,breastcancer,16,16,4,0.0,0.9846153846153847,0.956140350877193,254
cegb,breastcancer,1024,13,8,0.125,0.9582417582417583,0.9210526315789473,47
ccp,wine,32,32,4,0.5,1.2784639573472254,0.44384615384615383,224
cegb,breastcancer,1024,26,8,0.03125,0.9824175824175824,0.9385964912280702,152
cegb,breastcancer,1,1,4,0.5,0.6263736263736264,0.631578947368421,3
cegb,breastcancer,128,3,2,0.5,0.9296703296703297,0.868421052631579,9
cegb,breastcancer,32,22,1,0.0625,0.9604395604395605,0.9210526315789473,66
cegb,breastcancer,512,22,1,0.0625,0.9604395604395605,0.9210526315789473,66
ccp,kin8nm,1024,1024,2,0.03125,0.06967849062757504,0.06868760694503105,1024
cegb,breastcancer,1024,7,2,0.25,0.9428571428571428,0.9122807017543859,21
cegb,breastcancer,1,1,8,0.125,0.6263736263736264,0.631578947368421,7
