model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,memory_usage,max_memory,randomseed
lgbm_array,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6626474030005173,0.6356227364983225,249.0,31872.0,32000,9
lgbm_array,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7447630669950098,0.7204201846553056,497.0,63616.0,64000,9
lgbm_array,california_housing,128.0,124.0,2.0,0.0,1e+34,0.781195411468035,0.7646377613381101,981.0,125568.0,128000,9
lgbm_array,california_housing,32.0,32.0,8.0,0.0,1e+34,0.8123937557110685,0.8026365606027364,1983.0,253824.0,256000,9
lgbm_array,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8341305631719469,0.830201771113495,3967.0,507776.0,512000,9
lgbm_array,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8461188475393389,0.8410144889372686,7935.0,1015680.0,1024000,9
lgbm_array,california_housing,256.0,256.0,8.0,0.0,1e+34,0.8538016967040931,0.8483255429964767,15871.0,2031488.0,2048000,9
lgbm_array,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8560819451637975,0.8529826857206706,31743.0,4063104.0,4096000,9
lgbm_array,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8560819451637975,0.8529826857206706,31743.0,4063104.0,8192000,9
lgbm_array,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8560819451637975,0.8529826857206706,31743.0,4063104.0,16384000,9
toad_bpen,california_housing,16.0,16.0,1.0,0.0,1e+34,0.4199228232305459,0.3946577130558798,63.0,1622.0,2000,9
toad_bpen,california_housing,32.0,19.0,4.0,0.0,1e+34,0.5784190535524887,0.5583258528070832,145.0,3867.0,4000,9
toad_bpen,california_housing,64.0,44.0,2.0,0.0,1e+34,0.6959846193583488,0.6695083834733211,317.0,7584.0,8000,9
toad_bpen,california_housing,128.0,82.0,2.0,0.0,1e+34,0.762043363880271,0.7447757907177278,653.0,14869.0,16000,9
toad_bpen,california_housing,64.0,49.0,4.0,0.0,1e+34,0.7931313962123767,0.7729869768620872,1391.0,31859.0,32000,9
toad_bpen,california_housing,64.0,43.0,8.0,0.0,1e+34,0.818943952071599,0.8138140939666225,2665.0,62159.0,64000,9
toad_bpen,california_housing,128.0,78.0,8.0,0.0,1e+34,0.8378836161649537,0.8334982391796684,4835.0,114091.0,128000,9
toad_bpen,california_housing,256.0,147.0,8.0,0.0,1e+34,0.8472360072397019,0.8425119375530421,9113.0,210214.0,256000,9
toad_bpen,california_housing,256.0,256.0,8.0,0.0,1e+34,0.8538016967040931,0.8483255429964767,15871.0,359590.0,512000,9
toad_bpen,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8560819451637975,0.8529826857206706,31743.0,681390.0,1024000,9
toad_bpen,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8560819451637975,0.8529826857206706,31743.0,681390.0,2048000,9
toad_bpen,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8560819451637975,0.8529826857206706,31743.0,681390.0,4096000,9
toad_bpen,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8560819451637975,0.8529826857206706,31743.0,681390.0,8192000,9
toad_bpen,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8560819451637975,0.8529826857206706,31743.0,681390.0,16384000,9
toad_nopen,mushroom,1.0,1.0,4.0,0.0,1e+34,0.9723076923076924,0.9710769230769232,25.0,692.0,2000,9
toad_nopen,covtype,1.0,1.0,4.0,0.0,1e+34,0.7466921968116005,0.7441288090668916,31.0,1134.0,2000,9
toad_nopen,breastcancer,8.0,8.0,2.0,0.0,1e+34,0.9296703296703296,0.9385964912280702,63.0,1538.0,2000,9
toad_nopen,kr-vs-kp,2.0,2.0,4.0,0.0,1e+34,0.9389623593444228,0.9484375,39.0,647.0,2000,9
toad_nopen,kin8nm,16.0,16.0,1.0,0.0,1e+34,0.2395705491460745,0.2664364132146078,63.0,1309.0,2000,9
toad_nopen,california_housing,16.0,16.0,1.0,0.0,1e+34,0.4189539675083746,0.3967125148177897,63.0,1630.0,2000,9
toad_nopen,wine,1.0,7.0,1.0,0.0,1e+34,0.4115384615384615,0.4269230769230769,27.0,732.0,2000,9
toad_nopen,covtype_multi,2.0,14.0,1.0,0.0,1e+34,0.6293969578967751,0.629854650912627,55.0,1405.0,2000,9
toad_nopen,mushroom,1.0,1.0,8.0,0.0,1e+34,0.9923076923076924,0.9938461538461538,51.0,2981.0,4000,9
toad_nopen,covtype,2.0,2.0,4.0,0.0,1e+34,0.7543942686258901,0.7515640732166984,63.0,2078.0,4000,9
toad_nopen,breastcancer,32.0,32.0,1.0,0.0,1e+34,0.9494505494505494,0.9473684210526316,127.0,2780.0,4000,9
toad_nopen,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.9510908451565556,0.9703125,103.0,3667.0,4000,9
toad_nopen,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3051978052407861,0.3271191761250639,127.0,2847.0,4000,9
toad_nopen,california_housing,16.0,16.0,2.0,0.0,1e+34,0.5426244647240633,0.5186768604110845,127.0,3465.0,4000,9
toad_nopen,wine,2.0,14.0,2.0,0.0,1e+34,0.5326923076923077,0.5061538461538462,105.0,2876.0,4000,9
toad_nopen,covtype_multi,2.0,14.0,2.0,0.0,1e+34,0.6319356296120996,0.632358889185305,111.0,2948.0,4000,9
toad_nopen,mushroom,8.0,8.0,8.0,0.0,1e+34,0.9953846153846154,0.9938461538461538,391.0,7231.0,8000,9
toad_nopen,covtype,2.0,2.0,8.0,0.0,1e+34,0.7759729782061487,0.7731900209116804,123.0,6309.0,8000,9
toad_nopen,breastcancer,64.0,64.0,1.0,0.0,1e+34,0.956043956043956,0.9649122807017544,255.0,5399.0,8000,9
toad_nopen,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.9510908451565556,0.9703125,103.0,3667.0,8000,9
toad_nopen,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.3882736062041191,0.4110946718954879,255.0,5643.0,8000,9
toad_nopen,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6632401983458318,0.6339717103094518,255.0,6735.0,8000,9
toad_nopen,wine,4.0,28.0,2.0,0.0,1e+34,0.5365384615384615,0.51,215.0,5528.0,8000,9
toad_nopen,covtype_multi,4.0,28.0,2.0,0.0,1e+34,0.6397667864288634,0.6402502517146718,223.0,5831.0,8000,9
toad_nopen,mushroom,64.0,64.0,2.0,0.0,1e+34,0.9969230769230768,0.9981538461538462,509.0,9187.0,16000,9
toad_nopen,covtype,4.0,4.0,8.0,0.0,1e+34,0.7815236333125363,0.7817354113060765,247.0,9958.0,16000,9
toad_nopen,breastcancer,128.0,128.0,1.0,0.0,1e+34,0.964835164835165,0.956140350877193,511.0,10112.0,16000,9
toad_nopen,kr-vs-kp,8.0,8.0,8.0,0.0,1e+34,0.9573492539138944,0.9609375,449.0,8487.0,16000,9
toad_nopen,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4558942507018262,0.4741867493234982,511.0,10760.0,16000,9
toad_nopen,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7430441762019218,0.7208504319073797,511.0,12805.0,16000,9
toad_nopen,wine,8.0,56.0,2.0,0.0,1e+34,0.5423076923076923,0.5076923076923077,437.0,10637.0,16000,9
toad_nopen,covtype_multi,8.0,56.0,2.0,0.0,1e+34,0.678363202168628,0.6778138258048415,447.0,10862.0,16000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,32000,9
toad_nopen,covtype,16.0,16.0,8.0,0.0,1e+34,0.7918934618446247,0.792027744550485,991.0,29529.0,32000,9
toad_nopen,breastcancer,128.0,128.0,1.0,0.0,1e+34,0.964835164835165,0.956140350877193,511.0,10112.0,32000,9
toad_nopen,kr-vs-kp,64.0,64.0,4.0,0.0,1e+34,0.962436552103718,0.9703125,1517.0,24759.0,32000,9
toad_nopen,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5074436753472419,0.5311604129563294,1005.0,23909.0,32000,9
toad_nopen,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7829630803043889,0.7673576471909873,1023.0,23930.0,32000,9
toad_nopen,wine,32.0,224.0,1.0,0.0,1e+34,0.5461538461538461,0.5223076923076924,895.0,18296.0,32000,9
toad_nopen,covtype_multi,4.0,28.0,4.0,0.0,1e+34,0.6974462683677202,0.6949562403724516,885.0,23603.0,32000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,64000,9
toad_nopen,covtype,32.0,32.0,8.0,0.0,1e+34,0.8079430304855747,0.8070875967057649,1983.0,53696.0,64000,9
toad_nopen,breastcancer,256.0,256.0,2.0,0.0,1e+34,0.9692307692307692,0.9824561403508772,2021.0,41449.0,64000,9
toad_nopen,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.978477403375734,0.9859375,3775.0,63461.0,64000,9
toad_nopen,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6108794773923025,0.640344840266394,1983.0,50342.0,64000,9
toad_nopen,california_housing,32.0,32.0,8.0,0.0,1e+34,0.8088652659981006,0.80010694708889,1983.0,51747.0,64000,9
toad_nopen,wine,8.0,56.0,4.0,0.0,1e+34,0.5673076923076923,0.5276923076923077,1483.0,38117.0,64000,9
toad_nopen,covtype_multi,4.0,28.0,8.0,0.0,1e+34,0.742281792560401,0.7409877541887903,1735.0,50818.0,64000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,128000,9
toad_nopen,covtype,64.0,64.0,8.0,0.0,1e+34,0.8227017491017835,0.8228186879856803,3967.0,102186.0,128000,9
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.975824175824176,0.9649122807017544,4073.0,91713.0,128000,9
toad_nopen,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.9819983794031312,0.9859375,6291.0,103370.0,128000,9
toad_nopen,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7069242446702666,0.7317463133866281,3959.0,96407.0,128000,9
toad_nopen,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8319252084915777,0.8268040300582061,3967.0,100083.0,128000,9
toad_nopen,wine,16.0,112.0,4.0,0.0,1e+34,0.5692307692307692,0.5461538461538461,2989.0,72177.0,128000,9
toad_nopen,covtype_multi,8.0,56.0,8.0,0.0,1e+34,0.7663346313547471,0.7651523626756624,3471.0,92752.0,128000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,256000,9
toad_nopen,covtype,128.0,128.0,8.0,0.0,1e+34,0.842107527807061,0.8424911577153774,7935.0,190297.0,256000,9
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.975824175824176,0.9649122807017544,4073.0,91713.0,256000,9
toad_nopen,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.9819983794031312,0.9859375,6291.0,103370.0,256000,9
toad_nopen,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.7716848901028165,0.7920336440787925,7837.0,182344.0,256000,9
toad_nopen,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8447161393162912,0.8402045067063196,7935.0,192278.0,256000,9
toad_nopen,wine,16.0,112.0,8.0,0.0,1e+34,0.5923076923076923,0.5923076923076923,6739.0,161229.0,256000,9
toad_nopen,covtype_multi,16.0,112.0,8.0,0.0,1e+34,0.7819969449882748,0.7812793129265165,6943.0,169999.0,256000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,512000,9
toad_nopen,covtype,256.0,256.0,8.0,0.0,1e+34,0.8685269249800994,0.8688415961722159,15871.0,354965.0,512000,9
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.975824175824176,0.9649122807017544,4073.0,91713.0,512000,9
toad_nopen,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.9819983794031312,0.9859375,6291.0,103370.0,512000,9
toad_nopen,kin8nm,256.0,256.0,8.0,0.0,1e+34,0.8062764418921287,0.8212857473125228,15683.0,345822.0,512000,9
toad_nopen,california_housing,256.0,256.0,8.0,0.0,1e+34,0.8500706726068175,0.8464240351206026,15857.0,361286.0,512000,9
toad_nopen,wine,32.0,224.0,8.0,0.0,1e+34,0.6115384615384616,0.6261538461538462,13545.0,301508.0,512000,9
toad_nopen,covtype_multi,32.0,224.0,8.0,0.0,1e+34,0.8001118736688109,0.7997125719645792,13887.0,313567.0,512000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,1024000,9
toad_nopen,covtype,512.0,512.0,8.0,0.0,1e+34,0.8960005163400099,0.8967152311041884,31743.0,671533.0,1024000,9
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.975824175824176,0.9649122807017544,4073.0,91713.0,1024000,9
toad_nopen,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.9819983794031312,0.9859375,6291.0,103370.0,1024000,9
toad_nopen,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.8185340577815726,0.8313834234042082,30789.0,649230.0,1024000,9
toad_nopen,california_housing,512.0,512.0,8.0,0.0,1e+34,0.854063768068259,0.850894254888571,31689.0,680906.0,1024000,9
toad_nopen,wine,64.0,448.0,8.0,0.0,1e+34,0.6211538461538462,0.6453846153846153,27067.0,572491.0,1024000,9
toad_nopen,covtype_multi,64.0,448.0,8.0,0.0,1e+34,0.825132849981713,0.8260802216810237,27775.0,590006.0,1024000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,2048000,9
toad_nopen,covtype,1024.0,1024.0,8.0,0.0,1e+34,0.923172909360814,0.9254236121270536,63487.0,1294862.0,2048000,9
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.975824175824176,0.9649122807017544,4073.0,91713.0,2048000,9
toad_nopen,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.9819983794031312,0.9859375,6291.0,103370.0,2048000,9
toad_nopen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.824455604851962,0.8356256771545738,61469.0,1259323.0,2048000,9
toad_nopen,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8545165390349794,0.8498356736747474,63375.0,1308725.0,2048000,9
toad_nopen,wine,256.0,1792.0,8.0,0.0,1e+34,0.6634615384615384,0.6653846153846154,91447.0,1828143.0,2048000,9
toad_nopen,covtype_multi,128.0,896.0,8.0,0.0,1e+34,0.86015791398636,0.8609244167534401,55551.0,1132492.0,2048000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,4096000,9
toad_nopen,covtype,1024.0,1024.0,8.0,0.0,1e+34,0.923172909360814,0.9254236121270536,63487.0,1294862.0,4096000,9
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.975824175824176,0.9649122807017544,4073.0,91713.0,4096000,9
toad_nopen,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.9819983794031312,0.9859375,6291.0,103370.0,4096000,9
toad_nopen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.824455604851962,0.8356256771545738,61469.0,1259323.0,4096000,9
toad_nopen,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8545165390349794,0.8498356736747474,63375.0,1308725.0,4096000,9
toad_nopen,wine,512.0,3584.0,8.0,0.0,1e+34,0.6807692307692308,0.6653846153846154,165337.0,3260035.0,4096000,9
toad_nopen,covtype_multi,512.0,3584.0,4.0,0.0,1e+34,0.8626320432004475,0.862886500348528,110879.0,2184978.0,4096000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,8192000,9
toad_nopen,covtype,1024.0,1024.0,8.0,0.0,1e+34,0.923172909360814,0.9254236121270536,63487.0,1294862.0,8192000,9
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.975824175824176,0.9649122807017544,4073.0,91713.0,8192000,9
toad_nopen,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.9819983794031312,0.9859375,6291.0,103370.0,8192000,9
toad_nopen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.824455604851962,0.8356256771545738,61469.0,1259323.0,8192000,9
toad_nopen,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8545165390349794,0.8498356736747474,63375.0,1308725.0,8192000,9
toad_nopen,wine,512.0,3584.0,8.0,0.0,1e+34,0.6807692307692308,0.6653846153846154,165337.0,3260035.0,8192000,9
toad_nopen,covtype_multi,1024.0,7168.0,4.0,0.0,1e+34,0.8935048729588434,0.8941765703122984,222847.0,4350239.0,8192000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,16384000,9
toad_nopen,covtype,1024.0,1024.0,8.0,0.0,1e+34,0.923172909360814,0.9254236121270536,63487.0,1294862.0,16384000,9
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.975824175824176,0.9649122807017544,4073.0,91713.0,16384000,9
toad_nopen,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.9819983794031312,0.9859375,6291.0,103370.0,16384000,9
toad_nopen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.824455604851962,0.8356256771545738,61469.0,1259323.0,16384000,9
toad_nopen,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8545165390349794,0.8498356736747474,63375.0,1308725.0,16384000,9
toad_nopen,wine,512.0,3584.0,8.0,0.0,1e+34,0.6807692307692308,0.6653846153846154,165337.0,3260035.0,16384000,9
toad_nopen,covtype_multi,1024.0,7168.0,4.0,0.0,1e+34,0.8935048729588434,0.8941765703122984,222847.0,4350239.0,16384000,9
lgbm_array,wine,1.0,7.0,1.0,0.0,1e+34,0.4115384615384615,0.4269230769230769,15.0,1920.0,2000,9
lgbm_array,wine,1.0,7.0,1.0,0.0,1e+34,0.4115384615384615,0.4269230769230769,27.0,3456.0,4000,9
lgbm_array,wine,1.0,7.0,1.0,0.0,1e+34,0.4115384615384615,0.4269230769230769,27.0,3456.0,8000,9
lgbm_array,wine,4.0,28.0,2.0,0.0,1e+34,0.5442307692307692,0.5069230769230769,121.0,15488.0,16000,9
lgbm_array,wine,8.0,56.0,4.0,0.0,1e+34,0.5557692307692308,0.5092307692307693,175.0,22400.0,32000,9
lgbm_array,wine,8.0,56.0,4.0,0.0,1e+34,0.5557692307692308,0.5092307692307693,175.0,22400.0,64000,9
lgbm_array,wine,8.0,56.0,4.0,0.0,1e+34,0.5557692307692308,0.5092307692307693,175.0,22400.0,128000,9
lgbm_array,wine,8.0,56.0,4.0,0.0,1e+34,0.575,0.5261538461538462,1453.0,185984.0,256000,9
lgbm_array,wine,8.0,56.0,8.0,0.0,1e+34,0.5826923076923077,0.5623076923076923,3341.0,427648.0,512000,9
lgbm_array,wine,16.0,112.0,8.0,0.0,1e+34,0.6096153846153847,0.5938461538461538,6683.0,855424.0,1024000,9
lgbm_array,wine,32.0,224.0,8.0,0.0,1e+34,0.6288461538461538,0.6153846153846154,13569.0,1736832.0,2048000,9
lgbm_array,wine,64.0,448.0,8.0,0.0,1e+34,0.6403846153846153,0.6523076923076923,26947.0,3449216.0,4096000,9
lgbm_array,wine,128.0,896.0,8.0,0.0,1e+34,0.6711538461538461,0.64,49949.0,6393472.0,8192000,9
lgbm_array,wine,256.0,1792.0,8.0,0.0,1e+34,0.6865384615384615,0.6715384615384615,93503.0,11968384.0,16384000,9
toad_bpen,wine,8.0,56.0,2.0,0.0,1e+34,0.5557692307692308,0.5092307692307693,163.0,1847.0,2000,9
toad_bpen,wine,8.0,56.0,4.0,0.0,1e+34,0.5557692307692308,0.5092307692307693,175.0,2139.0,4000,9
toad_bpen,wine,8.0,56.0,4.0,0.0,1e+34,0.5557692307692308,0.5092307692307693,175.0,2139.0,8000,9
toad_bpen,wine,8.0,56.0,4.0,0.0,1e+34,0.5557692307692308,0.5092307692307693,175.0,2139.0,16000,9
toad_bpen,wine,32.0,224.0,2.0,0.0,1e+34,0.5596153846153846,0.5307692307692308,1551.0,30090.0,32000,9
toad_bpen,wine,8.0,56.0,4.0,0.0,1e+34,0.575,0.5261538461538462,1453.0,35891.0,64000,9
toad_bpen,wine,32.0,224.0,4.0,0.0,1e+34,0.5846153846153846,0.5715384615384616,5783.0,126609.0,128000,9
toad_bpen,wine,16.0,112.0,8.0,0.0,1e+34,0.6096153846153847,0.5938461538461538,6683.0,156382.0,256000,9
toad_bpen,wine,32.0,224.0,8.0,0.0,1e+34,0.6288461538461538,0.6153846153846154,13569.0,289443.0,512000,9
toad_bpen,wine,128.0,896.0,8.0,0.0,1e+34,0.6711538461538461,0.64,49949.0,1010727.0,1024000,9
toad_bpen,wine,256.0,1792.0,8.0,0.0,1e+34,0.6865384615384615,0.6715384615384615,93503.0,1870532.0,2048000,9
toad_bpen,wine,512.0,3584.0,8.0,0.0,1e+34,0.6903846153846154,0.6776923076923077,164173.0,3237031.0,4096000,9
toad_bpen,wine,512.0,3584.0,8.0,0.0,1e+34,0.6903846153846154,0.6776923076923077,164173.0,3237031.0,8192000,9
toad_bpen,wine,512.0,3584.0,8.0,0.0,1e+34,0.6903846153846154,0.6776923076923077,164173.0,3237031.0,16384000,9
toad_nopen,mushroom,1.0,1.0,4.0,0.0,1e+34,0.9723076923076924,0.9710769230769232,25.0,692.0,2000,9
toad_nopen,covtype,1.0,1.0,4.0,0.0,1e+34,0.7466921968116005,0.7441288090668916,31.0,1134.0,2000,9
toad_nopen,breastcancer,8.0,8.0,2.0,0.0,1e+34,0.9296703296703296,0.9385964912280702,63.0,1538.0,2000,9
toad_nopen,kr-vs-kp,2.0,2.0,4.0,0.0,1e+34,0.9389623593444228,0.9484375,39.0,647.0,2000,9
toad_nopen,kin8nm,16.0,16.0,1.0,0.0,1e+34,0.2395705491460745,0.2664364132146078,63.0,1309.0,2000,9
toad_nopen,california_housing,16.0,16.0,1.0,0.0,1e+34,0.4189539675083746,0.3967125148177897,63.0,1630.0,2000,9
toad_nopen,wine,1.0,7.0,1.0,0.0,1e+34,0.4115384615384615,0.4269230769230769,27.0,732.0,2000,9
toad_nopen,covtype_multi,2.0,14.0,1.0,0.0,1e+34,0.6293969578967751,0.629854650912627,55.0,1405.0,2000,9
toad_nopen,mushroom,1.0,1.0,8.0,0.0,1e+34,0.9923076923076924,0.9938461538461538,51.0,2981.0,4000,9
toad_nopen,covtype,2.0,2.0,4.0,0.0,1e+34,0.7543942686258901,0.7515640732166984,63.0,2078.0,4000,9
toad_nopen,breastcancer,32.0,32.0,1.0,0.0,1e+34,0.9494505494505494,0.9473684210526316,127.0,2780.0,4000,9
toad_nopen,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.9510908451565556,0.9703125,103.0,3667.0,4000,9
toad_nopen,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3051978052407861,0.3271191761250639,127.0,2847.0,4000,9
toad_nopen,california_housing,16.0,16.0,2.0,0.0,1e+34,0.5426244647240633,0.5186768604110845,127.0,3465.0,4000,9
toad_nopen,wine,2.0,14.0,2.0,0.0,1e+34,0.5326923076923077,0.5061538461538462,105.0,2876.0,4000,9
toad_nopen,covtype_multi,2.0,14.0,2.0,0.0,1e+34,0.6319356296120996,0.632358889185305,111.0,2948.0,4000,9
toad_nopen,mushroom,8.0,8.0,8.0,0.0,1e+34,0.9953846153846154,0.9938461538461538,391.0,7231.0,8000,9
toad_nopen,covtype,2.0,2.0,8.0,0.0,1e+34,0.7759729782061487,0.7731900209116804,123.0,6309.0,8000,9
toad_nopen,breastcancer,64.0,64.0,1.0,0.0,1e+34,0.956043956043956,0.9649122807017544,255.0,5399.0,8000,9
toad_nopen,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.9510908451565556,0.9703125,103.0,3667.0,8000,9
toad_nopen,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.3882736062041191,0.4110946718954879,255.0,5643.0,8000,9
toad_nopen,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6632401983458318,0.6339717103094518,255.0,6735.0,8000,9
toad_nopen,wine,4.0,28.0,2.0,0.0,1e+34,0.5365384615384615,0.51,215.0,5528.0,8000,9
toad_nopen,covtype_multi,4.0,28.0,2.0,0.0,1e+34,0.6397667864288634,0.6402502517146718,223.0,5831.0,8000,9
toad_nopen,mushroom,64.0,64.0,2.0,0.0,1e+34,0.9969230769230768,0.9981538461538462,509.0,9187.0,16000,9
toad_nopen,covtype,4.0,4.0,8.0,0.0,1e+34,0.7815236333125363,0.7817354113060765,247.0,9958.0,16000,9
toad_nopen,breastcancer,128.0,128.0,1.0,0.0,1e+34,0.964835164835165,0.956140350877193,511.0,10112.0,16000,9
toad_nopen,kr-vs-kp,8.0,8.0,8.0,0.0,1e+34,0.9573492539138944,0.9609375,449.0,8487.0,16000,9
toad_nopen,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4558942507018262,0.4741867493234982,511.0,10760.0,16000,9
toad_nopen,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7430441762019218,0.7208504319073797,511.0,12805.0,16000,9
toad_nopen,wine,8.0,56.0,2.0,0.0,1e+34,0.5423076923076923,0.5076923076923077,437.0,10637.0,16000,9
toad_nopen,covtype_multi,8.0,56.0,2.0,0.0,1e+34,0.678363202168628,0.6778138258048415,447.0,10862.0,16000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,32000,9
toad_nopen,covtype,16.0,16.0,8.0,0.0,1e+34,0.7918934618446247,0.792027744550485,991.0,29529.0,32000,9
toad_nopen,breastcancer,128.0,128.0,1.0,0.0,1e+34,0.964835164835165,0.956140350877193,511.0,10112.0,32000,9
toad_nopen,kr-vs-kp,64.0,64.0,4.0,0.0,1e+34,0.962436552103718,0.9703125,1517.0,24759.0,32000,9
toad_nopen,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5074436753472419,0.5311604129563294,1005.0,23909.0,32000,9
toad_nopen,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7829630803043889,0.7673576471909873,1023.0,23930.0,32000,9
toad_nopen,wine,32.0,224.0,1.0,0.0,1e+34,0.5461538461538461,0.5223076923076924,895.0,18296.0,32000,9
toad_nopen,covtype_multi,4.0,28.0,4.0,0.0,1e+34,0.6974462683677202,0.6949562403724516,885.0,23603.0,32000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,64000,9
toad_nopen,covtype,32.0,32.0,8.0,0.0,1e+34,0.8079430304855747,0.8070875967057649,1983.0,53696.0,64000,9
toad_nopen,breastcancer,256.0,256.0,2.0,0.0,1e+34,0.9692307692307692,0.9824561403508772,2021.0,41449.0,64000,9
toad_nopen,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.978477403375734,0.9859375,3775.0,63461.0,64000,9
toad_nopen,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6108794773923025,0.640344840266394,1983.0,50342.0,64000,9
toad_nopen,california_housing,32.0,32.0,8.0,0.0,1e+34,0.8088652659981006,0.80010694708889,1983.0,51747.0,64000,9
toad_nopen,wine,8.0,56.0,4.0,0.0,1e+34,0.5673076923076923,0.5276923076923077,1483.0,38117.0,64000,9
toad_nopen,covtype_multi,4.0,28.0,8.0,0.0,1e+34,0.742281792560401,0.7409877541887903,1735.0,50818.0,64000,9
toad_nopen,mushroom,32.0,32.0,8.0,0.0,1e+34,1.0,1.0,1817.0,28593.0,128000,9
toad_nopen,covtype,64.0,64.0,8.0,0.0,1e+34,0.8227017491017835,0.8228186879856803,3967.0,102186.0,128000,9
